epoch,step_train,train_loss,learning_rate,step_eval,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted
1.0,80,1.3035,1.2343750000000002e-05,80,1.2891454696655273,0.39,0.22446043165467625,0.1575757575757576,0.39
2.0,160,1.2106,2.484375e-05,160,1.2887402772903442,0.4,0.24465838509316767,0.2891836734693878,0.4
3.0,240,1.1803,3.71875e-05,240,1.2321337461471558,0.43,0.3395368050584586,0.45646962233169136,0.43
4.0,320,0.9007,4.96875e-05,320,1.132612943649292,0.63,0.5926110732091314,0.6481782106782107,0.63
5.0,400,0.5264,4.949208443271768e-05,400,1.0268179178237915,0.65,0.635,0.6521428571428572,0.65
6.0,480,0.3683,4.8964379947229556e-05,480,0.9293030500411987,0.66,0.6417511312217195,0.6560971055088703,0.66
7.0,560,0.2668,4.8436675461741425e-05,560,1.020858883857727,0.7,0.6989285714285713,0.7019393939393939,0.7
8.0,640,0.189,4.7908970976253295e-05,640,1.2277483940124512,0.67,0.6498941376210926,0.6811425576519916,0.67
9.0,720,0.1509,4.7387862796833774e-05,720,1.20549738407135,0.7,0.6851101490861456,0.7038931623931625,0.7
10.0,800,0.1215,4.686015831134565e-05,800,1.2582875490188599,0.73,0.7230928017980719,0.7319385342789597,0.73
11.0,880,0.106,4.6332453825857525e-05,880,1.2226052284240723,0.74,0.7375362318840579,0.7433246753246753,0.74
12.0,960,0.0567,4.5804749340369395e-05,960,1.4705966711044312,0.74,0.7375362318840579,0.7433246753246753,0.74
13.0,1040,0.0487,4.527704485488127e-05,1040,1.669312596321106,0.72,0.7122545454545454,0.7243888888888889,0.72
14.0,1120,0.0467,4.474934036939315e-05,1120,1.649838924407959,0.71,0.7019383080525299,0.7195728715728715,0.71
15.0,1200,0.034,4.4221635883905016e-05,1200,1.7845574617385864,0.7,0.6886725413060583,0.7138647798742138,0.7
16.0,1280,0.0414,4.3693931398416885e-05,1280,1.790695071220398,0.74,0.7363030303030303,0.7437898036627618,0.74
17.0,1360,0.026,4.316622691292877e-05,1360,1.812337040901184,0.73,0.7270964331634839,0.7319607056936648,0.73
18.0,1440,0.0216,4.263852242744064e-05,1440,1.8143649101257324,0.73,0.7237288389513108,0.7333073755818117,0.73
19.0,1520,0.0201,4.2110817941952506e-05,1520,1.7931686639785767,0.74,0.740005367686527,0.7490621557828482,0.74
20.0,1600,0.0117,4.158311345646438e-05,1600,1.7909258604049683,0.74,0.7357556935817804,0.7394155844155844,0.74
21.0,1680,0.0159,4.105540897097626e-05,1680,1.9214788675308228,0.74,0.738130081300813,0.7395670995670998,0.74
22.0,1760,0.0116,4.052770448548813e-05,1760,1.956935167312622,0.76,0.7574938806609839,0.7632285485164394,0.76
23.0,1840,0.0061,4e-05,1840,2.10113525390625,0.74,0.7371113023522662,0.7455112199102407,0.74
24.0,1920,0.008,3.947229551451187e-05,1920,1.999782681465149,0.74,0.7363030303030303,0.7437898036627618,0.74
25.0,2000,0.006,3.894459102902375e-05,2000,2.421785831451416,0.72,0.714072249589491,0.732840909090909,0.72
26.0,2080,0.0063,3.8416886543535624e-05,2080,2.151862144470215,0.73,0.7308737150254627,0.7401517615176151,0.73
27.0,2160,0.0108,3.7889182058047494e-05,2160,2.188493251800537,0.72,0.7137433155080214,0.7216631578947369,0.72
28.0,2240,0.0088,3.736147757255937e-05,2240,2.1662588119506836,0.72,0.7127272727272728,0.7222222222222223,0.72
29.0,2320,0.0051,3.6833773087071246e-05,2320,2.053936243057251,0.73,0.7243678160919541,0.7316461366181412,0.73
30.0,2400,0.0084,3.6306068601583115e-05,2400,2.4818718433380127,0.73,0.727378811011564,0.7448716153127917,0.73
31.0,2480,0.0061,3.5778364116094984e-05,2480,2.184384346008301,0.73,0.7248880966528024,0.7342063492063491,0.73
32.0,2560,0.0033,3.525065963060687e-05,2560,2.1277995109558105,0.73,0.7274727481353986,0.7362088943288454,0.73
33.0,2640,0.0019,3.4722955145118736e-05,2640,2.2432868480682373,0.73,0.7283739837398373,0.7384275204139381,0.73
34.0,2720,0.004,3.4195250659630605e-05,2720,2.196420669555664,0.76,0.7528140096618359,0.762909090909091,0.76
35.0,2800,0.0043,3.366754617414248e-05,2800,2.420888662338257,0.72,0.714804003155483,0.7297677652621332,0.72
36.0,2880,0.0019,3.313984168865436e-05,2880,2.422220468521118,0.71,0.6982359926354436,0.7237567385444744,0.71
37.0,2960,0.0011,3.2612137203166226e-05,2960,2.306511163711548,0.71,0.7039090671544291,0.7198319327731093,0.71
38.0,3040,0.0065,3.2091029023746705e-05,3040,2.2144815921783447,0.73,0.725715581317403,0.737872340425532,0.73
39.0,3120,0.0023,3.1563324538258574e-05,3120,2.4079198837280273,0.72,0.7152758777929776,0.7300527747330817,0.72
40.0,3200,0.0001,3.103562005277045e-05,3200,2.3900907039642334,0.73,0.7268484848484849,0.7348242864213826,0.73
41.0,3280,0.0008,3.0507915567282326e-05,3280,2.6222918033599854,0.74,0.7382903891734842,0.7529761904761905,0.74
42.0,3360,0.0033,2.9980211081794195e-05,3360,2.267122745513916,0.71,0.7073670695003084,0.7189457364341085,0.71
43.0,3440,0.002,2.9452506596306068e-05,3440,2.563706398010254,0.73,0.7202421999831805,0.7431481481481481,0.73
44.0,3520,0.0005,2.8924802110817944e-05,3520,2.344703435897827,0.73,0.7264509605662285,0.7323478260869565,0.73
45.0,3600,0.0002,2.8397097625329817e-05,3600,2.821620225906372,0.73,0.7272282515073212,0.7466571018651363,0.73
46.0,3680,0.0009,2.7869393139841686e-05,3680,2.430544376373291,0.74,0.7364285714285714,0.7452544998860787,0.74
47.0,3760,0.0008,2.7341688654353565e-05,3760,2.520644187927246,0.73,0.7246456256921373,0.7402749969553039,0.73
48.0,3840,0.0028,2.6813984168865434e-05,3840,2.359037399291992,0.74,0.7382903891734842,0.7529761904761905,0.74
49.0,3920,0.006,2.6286279683377307e-05,3920,2.533141851425171,0.74,0.7374397109970984,0.7506876719179795,0.74
50.0,4000,0.0131,2.5758575197889183e-05,4000,2.588195562362671,0.73,0.7275108225108226,0.7404242424242424,0.73
51.0,4080,0.0005,2.5230870712401055e-05,4080,2.574655055999756,0.74,0.7349422924901186,0.7421666666666666,0.74
52.0,4160,0.0022,2.470316622691293e-05,4160,2.715505599975586,0.72,0.7136338763835345,0.7285620915032679,0.72
53.0,4240,0.0011,2.4175461741424804e-05,4240,2.614391565322876,0.73,0.7222787521070617,0.7374029078297984,0.73
54.0,4320,0.0006,2.3647757255936677e-05,4320,2.475250244140625,0.71,0.7073954083212167,0.7199947984831705,0.71
55.0,4400,0.0055,2.312005277044855e-05,4400,2.3282692432403564,0.74,0.7332511616532159,0.7355031408308004,0.74
56.0,4480,0.0058,2.2592348284960425e-05,4480,2.873715877532959,0.73,0.727378811011564,0.7448716153127917,0.73
57.0,4560,0.004,2.2064643799472294e-05,4560,2.5869410037994385,0.7,0.6954803852478271,0.7065700483091788,0.7
58.0,4640,0.0022,2.153693931398417e-05,4640,2.6662728786468506,0.72,0.7181870338496844,0.7275422276621787,0.72
59.0,4720,0.0056,2.1009234828496043e-05,4720,2.4786908626556396,0.74,0.7348208278484715,0.7416399694889396,0.74
60.0,4800,0.009,2.0481530343007915e-05,4800,2.727090358734131,0.73,0.7293722012086431,0.7442754736303123,0.73
61.0,4880,0.0145,1.9953825857519788e-05,4880,2.5476043224334717,0.73,0.7283739837398373,0.7384275204139381,0.73
62.0,4960,0.0054,1.9426121372031664e-05,4960,2.4840118885040283,0.72,0.7181870338496844,0.7275422276621787,0.72
63.0,5040,0.0055,1.8898416886543537e-05,5040,2.9912734031677246,0.73,0.7272845528455285,0.752373949579832,0.73
64.0,5120,0.0045,1.837071240105541e-05,5120,2.8975493907928467,0.74,0.7382903891734842,0.7529761904761905,0.74
65.0,5200,0.003,1.7843007915567285e-05,5200,2.6739444732666016,0.74,0.7371113023522662,0.7455112199102407,0.74
66.0,5280,0.0013,1.7315303430079158e-05,5280,2.709812641143799,0.74,0.7371113023522662,0.7455112199102407,0.74
67.0,5360,0.0016,1.678759894459103e-05,5360,2.6962549686431885,0.74,0.7338224101479917,0.7475059529058999,0.74
68.0,5440,0.0002,1.6259894459102903e-05,5440,2.650872230529785,0.73,0.7268663101604278,0.7391570881226053,0.73
69.0,5520,0.0001,1.573218997361478e-05,5520,2.654097318649292,0.74,0.7371113023522662,0.7455112199102407,0.74
70.0,5600,0.0128,1.5211081794195251e-05,5600,2.7665162086486816,0.75,0.7470782652139658,0.759989997499375,0.75
71.0,5680,0.0002,1.4683377308707125e-05,5680,2.647162675857544,0.74,0.7371113023522662,0.7455112199102407,0.74
72.0,5760,0.0,1.4155672823219e-05,5760,2.755220890045166,0.75,0.7470782652139658,0.759989997499375,0.75
73.0,5840,0.0135,1.362796833773087e-05,5840,2.609353542327881,0.73,0.7270964331634839,0.7319607056936648,0.73
74.0,5920,0.0001,1.3100263852242745e-05,5920,2.7490456104278564,0.74,0.7371113023522662,0.7455112199102407,0.74
75.0,6000,0.001,1.2572559366754619e-05,6000,2.7151219844818115,0.71,0.706785053644099,0.7148927875243665,0.71
76.0,6080,0.0011,1.2044854881266492e-05,6080,2.5759644508361816,0.74,0.7371113023522662,0.7455112199102407,0.74
77.0,6160,0.0007,1.1517150395778364e-05,6160,2.835686683654785,0.74,0.7371113023522662,0.7455112199102407,0.74
78.0,6240,0.0051,1.0989445910290238e-05,6240,2.809804916381836,0.74,0.7371113023522662,0.7455112199102407,0.74
79.0,6320,0.0001,1.0461741424802111e-05,6320,2.88398814201355,0.74,0.7371113023522662,0.7455112199102407,0.74
80.0,6400,0.0008,9.934036939313984e-06,6400,2.604789972305298,0.71,0.7071895424836601,0.716374269005848,0.71
81.0,6480,0.0001,9.406332453825858e-06,6480,2.6884279251098633,0.73,0.7268484848484849,0.7348242864213826,0.73
82.0,6560,0.0107,8.87862796833773e-06,6560,3.0014965534210205,0.74,0.7382903891734842,0.7529761904761905,0.74
83.0,6640,0.0037,8.350923482849605e-06,6640,2.8095006942749023,0.74,0.7371113023522662,0.7455112199102407,0.74
84.0,6720,0.0001,7.823218997361479e-06,6720,2.675246477127075,0.72,0.7145638945233266,0.7224905810625855,0.72
85.0,6800,0.0001,7.295514511873351e-06,6800,2.749652147293091,0.74,0.7371113023522662,0.7455112199102407,0.74
86.0,6880,0.0084,6.767810026385224e-06,6880,2.6900506019592285,0.72,0.7165963743988161,0.7245224171539961,0.72
87.0,6960,0.001,6.2401055408970985e-06,6960,2.833693742752075,0.74,0.7371113023522662,0.7455112199102407,0.74
88.0,7040,0.0,5.712401055408971e-06,7040,2.8093793392181396,0.74,0.7371113023522662,0.7455112199102407,0.74
89.0,7120,0.0,5.1846965699208445e-06,7120,2.7562365531921387,0.74,0.7371113023522662,0.7455112199102407,0.74
90.0,7200,0.0,4.656992084432718e-06,7200,2.751197099685669,0.74,0.7371113023522662,0.7455112199102407,0.74
91.0,7280,0.0003,4.1292875989445905e-06,7280,2.88018798828125,0.74,0.7371113023522662,0.7455112199102407,0.74
92.0,7360,0.0001,3.6015831134564644e-06,7360,2.931253433227539,0.74,0.7387029329438968,0.7525928896017109,0.74
93.0,7440,0.0,3.073878627968338e-06,7440,2.941702365875244,0.74,0.7387029329438968,0.7525928896017109,0.74
94.0,7520,0.0031,2.5461741424802112e-06,7520,3.0669164657592773,0.73,0.7293722012086431,0.7442754736303123,0.73
95.0,7600,0.0002,2.0184696569920847e-06,7600,2.872872829437256,0.72,0.7179213892532427,0.7314814814814815,0.72
96.0,7680,0.0,1.4907651715039579e-06,7680,2.865190029144287,0.73,0.7283838383838384,0.741991341991342,0.73
97.0,7760,0.0,9.63060686015831e-07,7760,2.838900089263916,0.73,0.7283838383838384,0.741991341991342,0.73
98.0,7840,0.0002,4.3535620052770447e-07,7840,2.8279330730438232,0.73,0.7283838383838384,0.741991341991342,0.73
98.7570977917981,7900,0.0,3.95778364116095e-08,7900,2.824389934539795,0.73,0.7283838383838384,0.741991341991342,0.73
