weight_0,weighted_f1
0.0,0.768310263237401
0.02,0.768310263237401
0.04,0.7751292636917225
0.06,0.7751292636917225
0.08,0.7751292636917225
0.1,0.7751292636917225
0.12,0.7751292636917225
0.14,0.7751292636917225
0.16,0.7751292636917225
0.18,0.7751292636917225
0.2,0.7751292636917225
0.22,0.7751292636917225
0.24,0.7751292636917225
0.26,0.7751292636917225
0.28,0.7751292636917225
0.3,0.7751292636917225
0.32,0.7751292636917225
0.34,0.7751292636917225
0.36,0.7751292636917225
0.38,0.7751292636917225
0.4,0.7751292636917225
0.42,0.7751292636917225
0.44,0.7751292636917225
0.46,0.7751292636917225
0.48,0.7751292636917225
0.5,0.7751292636917225
0.52,0.7751292636917225
0.54,0.7751292636917225
0.56,0.7751292636917225
0.58,0.7751292636917225
0.6,0.7751292636917225
0.62,0.7751292636917225
0.64,0.7751292636917225
0.66,0.7751292636917225
0.68,0.7751292636917225
0.7000000000000001,0.7751292636917225
0.72,0.7751292636917225
0.74,0.7751292636917225
0.76,0.77287680669207
0.78,0.77287680669207
0.8,0.77287680669207
0.8200000000000001,0.77287680669207
0.84,0.77287680669207
0.86,0.77287680669207
0.88,0.77287680669207
0.9,0.77287680669207
0.92,0.77287680669207
0.94,0.77287680669207
0.96,0.77287680669207
0.98,0.77287680669207
1.0,0.77287680669207
1.02,0.77287680669207
1.04,0.77287680669207
1.06,0.77287680669207
1.08,0.77287680669207
1.1,0.77287680669207
1.12,0.77287680669207
1.14,0.77287680669207
1.16,0.77287680669207
1.18,0.77287680669207
1.2,0.77287680669207
1.22,0.77287680669207
1.24,0.77287680669207
1.26,0.77287680669207
1.28,0.77287680669207
1.3,0.77287680669207
1.32,0.77287680669207
1.34,0.77287680669207
1.36,0.77287680669207
1.38,0.77287680669207
1.4,0.77287680669207
1.42,0.77287680669207
1.44,0.77287680669207
1.46,0.77287680669207
1.48,0.7826768140541389
1.5,0.7826768140541389
1.52,0.7798104550244602
1.54,0.7801886691761153
1.56,0.7801886691761153
1.58,0.7801886691761153
1.6,0.7801886691761153
1.62,0.7801886691761153
1.64,0.7801886691761153
1.66,0.7801886691761153
1.68,0.7801886691761153
1.7,0.7801886691761153
1.72,0.7801886691761153
1.74,0.7801886691761153
1.76,0.7801886691761153
1.78,0.7801886691761153
1.8,0.7801886691761153
1.82,0.7801886691761153
1.84,0.7801886691761153
1.86,0.7801886691761153
1.88,0.7801886691761153
1.9,0.7801886691761153
1.92,0.7801886691761153
1.94,0.7801886691761153
1.96,0.7801886691761153
1.98,0.7801886691761153
2.0,0.7801886691761153
2.02,0.7801886691761153
2.04,0.7801886691761153
2.06,0.7801886691761153
2.08,0.7801886691761153
2.1,0.7801886691761153
2.12,0.7801886691761153
2.14,0.7801886691761153
2.16,0.7801886691761153
2.18,0.7801886691761153
2.2,0.7801886691761153
2.22,0.7801886691761153
2.24,0.7804407569202697
2.26,0.7804407569202697
2.28,0.7804116025886488
2.3000000000000003,0.7804116025886488
2.32,0.7804116025886488
2.34,0.7804116025886488
2.36,0.7804116025886488
2.38,0.7804116025886488
2.4,0.7804116025886488
2.42,0.7804116025886488
2.44,0.7804116025886488
2.46,0.7804116025886488
2.48,0.7804116025886488
2.5,0.7804116025886488
2.52,0.7804116025886488
2.54,0.7804116025886488
2.56,0.7804116025886488
2.58,0.7804116025886488
2.6,0.7804116025886488
2.62,0.7804116025886488
2.64,0.7804116025886488
2.66,0.7804116025886488
2.68,0.7804116025886488
2.7,0.7804116025886488
2.72,0.7804116025886488
2.74,0.7804116025886488
2.76,0.7804116025886488
2.78,0.7804116025886488
2.8000000000000003,0.7804116025886488
2.82,0.7804116025886488
2.84,0.7804116025886488
2.86,0.7804116025886488
2.88,0.7804116025886488
2.9,0.7804116025886488
2.92,0.7804116025886488
2.94,0.7804116025886488
2.96,0.7804116025886488
2.98,0.7804116025886488
3.0,0.7804116025886488
3.02,0.7186987854148346
3.04,0.7186987854148346
3.06,0.7186987854148346
3.08,0.7186987854148346
3.1,0.7186987854148346
3.12,0.7186987854148346
3.14,0.7186987854148346
3.16,0.7186987854148346
3.18,0.7186987854148346
3.2,0.7186987854148346
3.22,0.7186987854148346
3.24,0.7186987854148346
3.26,0.7186987854148346
3.28,0.7186987854148346
3.3000000000000003,0.7186987854148346
3.3200000000000003,0.7186987854148346
3.34,0.7186987854148346
3.36,0.7186987854148346
3.38,0.7186987854148346
3.4,0.7186987854148346
3.42,0.7186987854148346
3.44,0.7186987854148346
3.46,0.7186987854148346
3.48,0.7186987854148346
3.5,0.7186987854148346
3.52,0.7186987854148346
3.54,0.7186987854148346
3.56,0.7186987854148346
3.58,0.7186987854148346
3.6,0.7186987854148346
3.62,0.7186987854148346
3.64,0.7186987854148346
3.66,0.7186987854148346
3.68,0.7186987854148346
3.7,0.7186987854148346
3.72,0.7186987854148346
3.74,0.7186987854148346
3.76,0.7186987854148346
3.78,0.7186987854148346
3.8,0.7186987854148346
3.82,0.7186987854148346
3.84,0.7186987854148346
3.86,0.7186987854148346
3.88,0.7186987854148346
3.9,0.7186987854148346
3.92,0.7186987854148346
3.94,0.7186987854148346
3.96,0.7186987854148346
3.98,0.7186987854148346
4.0,0.7186987854148346
4.0200000000000005,0.7186987854148346
4.04,0.7186987854148346
4.0600000000000005,0.7186987854148346
4.08,0.7186987854148346
4.1,0.7186987854148346
4.12,0.7186987854148346
4.14,0.7186987854148346
4.16,0.7186987854148346
4.18,0.7186987854148346
4.2,0.7186987854148346
4.22,0.7186987854148346
4.24,0.7186987854148346
4.26,0.7186987854148346
4.28,0.7186987854148346
4.3,0.7186987854148346
4.32,0.7186987854148346
4.34,0.7186987854148346
4.36,0.7186987854148346
4.38,0.7186987854148346
4.4,0.7186987854148346
4.42,0.7186987854148346
4.44,0.7186987854148346
4.46,0.7186987854148346
4.48,0.7186987854148346
4.5,0.7186987854148346
4.5200000000000005,0.7186987854148346
4.54,0.7186987854148346
4.5600000000000005,0.7186987854148346
4.58,0.7186987854148346
4.6000000000000005,0.7186987854148346
4.62,0.7186987854148346
4.64,0.7186987854148346
4.66,0.7186987854148346
4.68,0.7186987854148346
4.7,0.7186987854148346
4.72,0.7186987854148346
4.74,0.7186987854148346
4.76,0.7186987854148346
4.78,0.7186987854148346
4.8,0.7186987854148346
4.82,0.7186987854148346
4.84,0.7186987854148346
4.86,0.7186987854148346
4.88,0.7186987854148346
4.9,0.7186987854148346
4.92,0.7186987854148346
4.94,0.7186987854148346
4.96,0.7186987854148346
4.98,0.7186987854148346
