epoch,step_train,train_loss,learning_rate,step_eval,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted
42.0,3360,0.0158,2.9973614775725596e-05,3360,2.786743402481079,0.73,0.707550824953202,0.7700786163522012,0.73
43.0,3440,0.0006,2.9445910290237465e-05,3440,2.918999671936035,0.72,0.704425236557312,0.7617482517482519,0.72
44.0,3520,0.0015,2.8918205804749344e-05,3520,2.721377372741699,0.72,0.705736976712882,0.7585897435897435,0.72
45.0,3600,0.004,2.8390501319261214e-05,3600,2.690042018890381,0.73,0.7158964719491036,0.7667196078431373,0.73
46.0,3680,0.0028,2.7862796833773086e-05,3680,3.2336342334747314,0.72,0.692572842362316,0.7607474747474747,0.72
47.0,3760,0.0014,2.7335092348284962e-05,3760,3.140869379043579,0.71,0.6828113912231559,0.7536922799422798,0.71
48.0,3840,0.0011,2.6807387862796835e-05,3840,3.1823840141296387,0.7,0.6755097238895558,0.7513270031650842,0.7
49.0,3920,0.0023,2.6279683377308707e-05,3920,2.6584949493408203,0.74,0.7221194879089617,0.7751969696969696,0.74
50.0,4000,0.0001,2.5751978891820583e-05,4000,2.886320114135742,0.72,0.6979777777777778,0.7658746470920385,0.72
51.0,4080,0.0015,2.5224274406332456e-05,4080,3.065565824508667,0.73,0.7080624638519376,0.7671862745098039,0.73
52.0,4160,0.0029,2.469656992084433e-05,4160,3.0851998329162598,0.73,0.7080624638519376,0.7671862745098039,0.73
53.0,4240,0.0005,2.41688654353562e-05,4240,3.214262008666992,0.73,0.7029196067090805,0.7664402427637721,0.73
54.0,4320,0.0006,2.3641160949868074e-05,4320,3.409907817840576,0.71,0.6839694235588973,0.7592736369910282,0.71
55.0,4400,0.0033,2.311345646437995e-05,4400,3.0479235649108887,0.71,0.6891383966800606,0.7552499999999999,0.71
56.0,4480,0.0015,2.2585751978891822e-05,4480,3.2902166843414307,0.73,0.7083285460843121,0.7653752052545155,0.73
57.0,4560,0.0043,2.2058047493403695e-05,4560,3.3711752891540527,0.72,0.692979006656426,0.7573546788641129,0.72
58.0,4640,0.0023,2.1530343007915567e-05,4640,2.939115047454834,0.73,0.7074879227053139,0.7654685314685316,0.73
59.0,4720,0.0039,2.1002638522427443e-05,4720,3.228364944458008,0.7,0.6798199279711885,0.7520815047021945,0.7
60.0,4800,0.0002,2.0474934036939313e-05,4800,3.5221521854400635,0.71,0.6776111843338734,0.7800689655172414,0.71
61.0,4880,0.0001,1.994722955145119e-05,4880,3.1187057495117188,0.74,0.7172803419541472,0.777525641025641,0.74
62.0,4960,0.0002,1.941952506596306e-05,4960,3.2374627590179443,0.71,0.6897664038811401,0.7586926010678872,0.71
63.0,5040,0.0005,1.8891820580474934e-05,5040,3.026933193206787,0.72,0.6983578947368422,0.766967720685112,0.72
64.0,5120,0.013,1.8364116094986806e-05,5120,3.4890031814575195,0.7,0.6689924100730906,0.7510259344012203,0.7
65.0,5200,0.0011,1.7836411609498682e-05,5200,3.3170886039733887,0.71,0.6851882526206359,0.7577602339181287,0.71
66.0,5280,0.0003,1.7308707124010555e-05,5280,3.0664565563201904,0.74,0.7175789473684211,0.7749761904761904,0.74
67.0,5360,0.0005,1.6781002638522427e-05,5360,3.3637261390686035,0.72,0.6936900584795321,0.7567720306513409,0.72
68.0,5440,0.0002,1.6253298153034303e-05,5440,3.04142689704895,0.73,0.7080624638519376,0.7671862745098039,0.73
69.0,5520,0.0011,1.5725593667546176e-05,5520,3.123889684677124,0.72,0.7022201104330137,0.764605574900899,0.72
70.0,5600,0.0001,1.5197889182058047e-05,5600,2.7395763397216797,0.74,0.7259775116524344,0.7799717194570135,0.74
71.0,5680,0.0025,1.4676781002638524e-05,5680,3.2189319133758545,0.72,0.7027077232030792,0.7612045454545455,0.72
72.0,5760,0.0001,1.4149076517150397e-05,5760,2.8464441299438477,0.72,0.7040242703737373,0.7591608391608392,0.72
73.0,5840,0.0013,1.362137203166227e-05,5840,2.8840019702911377,0.73,0.7221283744426676,0.7595757575757577,0.73
74.0,5920,0.0002,1.3093667546174144e-05,5920,3.2035961151123047,0.73,0.7083285460843121,0.7653752052545155,0.73
