epoch,step_train,train_loss,learning_rate,step_eval,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted
31.0,2480,0.008,3.476923076923077e-05,2480,2.7810277938842773,0.72,0.7086588750541085,0.7587172631290278,0.72
32.0,2560,0.0051,3.4256410256410256e-05,2560,3.0554535388946533,0.68,0.6568429584599798,0.7454595959595959,0.68
33.0,2640,0.0011,3.374358974358974e-05,2640,2.7250678539276123,0.73,0.7139568059230982,0.7650873264666367,0.73
34.0,2720,0.0075,3.323076923076923e-05,2720,2.9773261547088623,0.7,0.6763740119529593,0.7471111111111111,0.7
35.0,2800,0.007,3.271794871794872e-05,2800,2.9176385402679443,0.72,0.6934795684864334,0.7588675213675213,0.72
36.0,2880,0.0052,3.22051282051282e-05,2880,2.834172248840332,0.71,0.6905851619644723,0.747128054740958,0.71
37.0,2960,0.0041,3.1698717948717947e-05,2960,2.7954330444335938,0.69,0.6723410852713179,0.7304426877470356,0.69
38.0,3040,0.0062,3.118589743589744e-05,3040,2.849240779876709,0.7,0.6841784212247292,0.7437121212121212,0.7
39.0,3120,0.0061,3.0673076923076926e-05,3120,3.154428005218506,0.7,0.6747839163125205,0.7411752136752137,0.7
40.0,3200,0.0035,3.016025641025641e-05,3200,3.1789679527282715,0.72,0.6943406593406594,0.7611563599798895,0.72
41.0,3280,0.0098,2.96474358974359e-05,3280,2.7045955657958984,0.74,0.7267120047309286,0.7748809523809522,0.74
42.0,3360,0.0132,2.913461538461539e-05,3360,2.7692818641662598,0.72,0.6988718766613505,0.7573333333333333,0.72
43.0,3440,0.0204,2.8621794871794873e-05,3440,3.0254876613616943,0.71,0.6885640590309521,0.7517314465408805,0.71
44.0,3520,0.0035,2.810897435897436e-05,3520,2.7600765228271484,0.73,0.7137163647163648,0.7724088852324147,0.73
45.0,3600,0.0041,2.759615384615385e-05,3600,2.9325156211853027,0.71,0.6843102160996898,0.7489542483660131,0.71
46.0,3680,0.0009,2.7083333333333332e-05,3680,2.99908447265625,0.68,0.654036090225564,0.7286525189786058,0.68
47.0,3760,0.0004,2.6570512820512822e-05,3760,2.64322566986084,0.74,0.7264688995215312,0.7733333333333333,0.74
48.0,3840,0.0002,2.6057692307692312e-05,3840,3.0895447731018066,0.69,0.6657898746044768,0.7353418803418803,0.69
49.0,3920,0.0017,2.5544871794871795e-05,3920,2.875880241394043,0.73,0.7191483855436189,0.7726923076923078,0.73
50.0,4000,0.0002,2.503205128205128e-05,4000,3.1250104904174805,0.71,0.6893511705685619,0.7538153846153847,0.71
51.0,4080,0.009,2.4519230769230768e-05,4080,3.0627355575561523,0.71,0.6915513626834382,0.7566923076923078,0.71
52.0,4160,0.0007,2.4006410256410258e-05,4160,2.8481836318969727,0.73,0.714899514899515,0.7753636363636364,0.73
53.0,4240,0.0001,2.3493589743589745e-05,4240,2.794027805328369,0.75,0.7328921888921889,0.7910520224873168,0.75
54.0,4320,0.0004,2.298076923076923e-05,4320,3.240856885910034,0.71,0.6889462943071966,0.7616923076923078,0.71
55.0,4400,0.0005,2.246794871794872e-05,4400,2.8891685009002686,0.72,0.7048671942789589,0.7674665775401069,0.72
56.0,4480,0.0012,2.1955128205128208e-05,4480,3.025313138961792,0.69,0.6769872127766865,0.734879896526238,0.69
57.0,4560,0.0111,2.144230769230769e-05,4560,3.1129302978515625,0.73,0.7101705029838022,0.7786153846153846,0.73
58.0,4640,0.0085,2.092948717948718e-05,4640,3.2385599613189697,0.7,0.6805263157894736,0.7388333333333335,0.7
59.0,4720,0.0044,2.0416666666666667e-05,4720,3.0741028785705566,0.72,0.6988718766613505,0.7573333333333333,0.72
60.0,4800,0.002,1.9903846153846154e-05,4800,3.4880151748657227,0.71,0.6844751203852327,0.7474954648526076,0.71
61.0,4880,0.001,1.9391025641025644e-05,4880,2.963979721069336,0.73,0.713904176904177,0.7682226107226107,0.73
62.0,4960,0.0005,1.887820512820513e-05,4960,2.9047393798828125,0.72,0.7041472821135745,0.7597702297702298,0.72
63.0,5040,0.0004,1.8365384615384617e-05,5040,3.258981943130493,0.7,0.6763776994668835,0.7515592243186583,0.7
64.0,5120,0.0001,1.7852564102564103e-05,5120,3.397050142288208,0.71,0.6855494505494506,0.7533132227249876,0.71
65.0,5200,0.0001,1.733974358974359e-05,5200,3.3763818740844727,0.71,0.6855494505494506,0.7533132227249876,0.71
66.0,5280,0.002,1.682692307692308e-05,5280,3.3833508491516113,0.71,0.6846360902255639,0.7609378061551975,0.71
67.0,5360,0.0011,1.6314102564102566e-05,5360,3.4742326736450195,0.71,0.6853691045796309,0.7501367521367521,0.71
68.0,5440,0.0001,1.5801282051282053e-05,5440,3.6317298412323,0.7,0.6761330049261085,0.7412673858590125,0.7
69.0,5520,0.0007,1.528846153846154e-05,5520,3.335653781890869,0.72,0.7012734082397004,0.7647142857142858,0.72
70.0,5600,0.0001,1.4775641025641027e-05,5600,3.490267038345337,0.7,0.6745578231292518,0.753998223998224,0.7
71.0,5680,0.0001,1.4262820512820512e-05,5680,3.3920483589172363,0.71,0.6853589743589744,0.7486303194213945,0.71
72.0,5760,0.0028,1.3750000000000002e-05,5760,3.1462242603302,0.72,0.7044179598953794,0.7687975355243608,0.72
73.0,5840,0.0039,1.3243589743589743e-05,5840,3.3876593112945557,0.69,0.6654150375939849,0.7419259484476877,0.69
74.0,5920,0.0064,1.2730769230769233e-05,5920,3.4743432998657227,0.71,0.6855494505494506,0.7533132227249876,0.71
75.0,6000,0.0008,1.221794871794872e-05,6000,3.5113577842712402,0.71,0.6899116237578573,0.7474148550724636,0.71
76.0,6080,0.001,1.1705128205128206e-05,6080,3.2079241275787354,0.72,0.7055875336859013,0.7647702297702298,0.72
77.0,6160,0.0094,1.119871794871795e-05,6160,3.39213490486145,0.71,0.6904658925979682,0.7538944193061842,0.71
78.0,6240,0.0,1.0685897435897436e-05,6240,3.3664350509643555,0.72,0.7012734082397004,0.7647142857142858,0.72
79.0,6320,0.0,1.0173076923076924e-05,6320,3.3601019382476807,0.72,0.7012734082397004,0.7647142857142858,0.72
80.0,6400,0.0016,9.660256410256411e-06,6400,3.138960361480713,0.72,0.704425236557312,0.7617482517482519,0.72
81.0,6480,0.0037,9.147435897435898e-06,6480,3.271416425704956,0.72,0.6990502117362373,0.7558079386867995,0.72
82.0,6560,0.0001,8.634615384615386e-06,6560,3.439631462097168,0.72,0.6988718766613505,0.7573333333333333,0.72
83.0,6640,0.0017,8.121794871794872e-06,6640,3.4151461124420166,0.71,0.6850559732664996,0.7472929292929292,0.71
84.0,6720,0.0049,7.60897435897436e-06,6720,3.426429510116577,0.71,0.6904658925979682,0.7538944193061842,0.71
85.0,6800,0.0001,7.096153846153847e-06,6800,3.5348851680755615,0.72,0.6949682539682541,0.7609462759462761,0.72
86.0,6880,0.0003,6.583333333333333e-06,6880,3.35019588470459,0.71,0.6904658925979682,0.7538944193061842,0.71
87.0,6960,0.0003,6.070512820512821e-06,6960,3.1982946395874023,0.73,0.7081818181818181,0.7644999999999998,0.73
88.0,7040,0.0001,5.557692307692308e-06,7040,3.251316547393799,0.71,0.6915513626834382,0.7566923076923078,0.71
89.0,7120,0.0,5.044871794871795e-06,7120,3.252176523208618,0.71,0.6915513626834382,0.7566923076923078,0.71
90.0,7200,0.0001,4.532051282051282e-06,7200,3.250295639038086,0.73,0.7083285460843121,0.7653752052545155,0.73
91.0,7280,0.0,4.01923076923077e-06,7280,3.2583208084106445,0.73,0.7083285460843121,0.7653752052545155,0.73
92.0,7360,0.0004,3.5064102564102565e-06,7360,3.294489860534668,0.71,0.6915513626834382,0.7566923076923078,0.71
93.0,7440,0.0001,2.993589743589744e-06,7440,3.4176828861236572,0.73,0.7096067415730337,0.7695494505494506,0.73
94.0,7520,0.0035,2.480769230769231e-06,7520,3.354111909866333,0.73,0.7096067415730337,0.7695494505494506,0.73
95.0,7600,0.0001,1.9679487179487182e-06,7600,3.2724781036376953,0.73,0.7096067415730337,0.7695494505494506,0.73
96.0,7680,0.0,1.4551282051282052e-06,7680,3.26528263092041,0.73,0.7096067415730337,0.7695494505494506,0.73
97.0,7760,0.0002,9.423076923076924e-07,7760,3.2176101207733154,0.73,0.7096067415730337,0.7695494505494506,0.73
98.0,7840,0.0,4.2948717948717947e-07,7840,3.2358624935150146,0.73,0.7096067415730337,0.7695494505494506,0.73
98.75471698113208,7900,0.0,4.487179487179488e-08,7900,3.2387731075286865,0.73,0.7096067415730337,0.7695494505494506,0.73
