epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,1.318203091621399,0.4,0.22857142857142854,0.16,0.4,1.3595,1.2e-05
2.0,50.0,1.2789306640625,0.4,0.22857142857142854,0.16,0.4,1.2849,2.4e-05
3.0,75.0,1.2548339366912842,0.4,0.22857142857142854,0.16,0.4,1.2289,3.65e-05
4.0,100.0,1.275791049003601,0.45,0.38419452887537986,0.4948564933219665,0.45,1.0917,4.85e-05
5.0,125.0,0.9840417504310608,0.59,0.5830574452003023,0.5804941675503712,0.59,0.9088,4.954166666666667e-05
6.0,150.0,0.9820103645324707,0.68,0.6715789473684209,0.6729290322580646,0.68,0.5902,4.904166666666667e-05
7.0,175.0,1.615140438079834,0.57,0.5742304902304902,0.5865880012482446,0.57,0.2781,4.852083333333334e-05
8.0,200.0,1.6228911876678467,0.66,0.654962755181549,0.6749513406156902,0.66,0.1338,4.8e-05
9.0,225.0,2.1428496837615967,0.61,0.6128888888888888,0.6275,0.61,0.0724,4.747916666666667e-05
10.0,250.0,1.9766952991485596,0.68,0.6848918397943885,0.7105990180032733,0.68,0.0953,4.695833333333334e-05
11.0,275.0,2.323422908782959,0.64,0.6447099567099568,0.6563726736140529,0.64,0.0352,4.64375e-05
12.0,300.0,2.5414350032806396,0.63,0.6288852760302538,0.6788356795709737,0.63,0.0191,4.591666666666667e-05
13.0,325.0,2.4754281044006348,0.65,0.6427629733520337,0.6608669314796426,0.65,0.0332,4.539583333333334e-05
14.0,350.0,2.3410353660583496,0.69,0.6871170528817587,0.6986807017543859,0.69,0.026,4.4875e-05
15.0,375.0,2.829366445541382,0.64,0.6231952984772161,0.6800129421915443,0.64,0.0011,4.435416666666667e-05
16.0,400.0,2.924551486968994,0.6,0.598998449612403,0.6034025032938076,0.6,0.0451,4.383333333333334e-05
17.0,425.0,2.9367475509643555,0.6,0.5796418077667236,0.6168418079096045,0.6,0.0009,4.33125e-05
18.0,450.0,2.747366428375244,0.65,0.6509533664068037,0.6539341085271319,0.65,0.0223,4.2791666666666666e-05
19.0,475.0,2.8579065799713135,0.64,0.6422330962832504,0.6632184222526221,0.64,0.0103,4.229166666666667e-05
20.0,500.0,2.8279149532318115,0.63,0.6269799771760557,0.6260871080139373,0.63,0.0282,4.177083333333334e-05
21.0,525.0,2.859666109085083,0.62,0.6201364613954187,0.6219806763285024,0.62,0.0005,4.125e-05
22.0,550.0,3.1210901737213135,0.62,0.6204134383249476,0.659868131868132,0.62,0.0173,4.072916666666667e-05
23.0,575.0,3.0063037872314453,0.62,0.6135125046659202,0.65991341991342,0.62,0.013,4.020833333333334e-05
24.0,600.0,3.249251127243042,0.59,0.5924686642333701,0.5969057915057915,0.59,0.0016,3.96875e-05
25.0,625.0,3.3146538734436035,0.56,0.5370188261351052,0.6115117014547754,0.56,0.0207,3.9166666666666665e-05
26.0,650.0,2.604895830154419,0.68,0.6772125435540068,0.6761904761904762,0.68,0.0531,3.8645833333333335e-05
27.0,675.0,2.777371883392334,0.69,0.6808977429300042,0.7055435729847495,0.69,0.0147,3.8125e-05
28.0,700.0,3.177436113357544,0.61,0.606308426073132,0.6124504201680673,0.61,0.0215,3.760416666666667e-05
29.0,725.0,2.993262529373169,0.66,0.6545634920634922,0.6623636363636364,0.66,0.0003,3.708333333333334e-05
30.0,750.0,3.0464694499969482,0.66,0.6562705627705628,0.6617424242424242,0.66,0.0002,3.65625e-05
