metric_type,epoch,fold_number,fold_specific_value,avg_train_loss,avg_eval_loss,avg_eval_accuracy,avg_eval_f1_weighted,std_eval_f1_weighted,avg_eval_precision_weighted,avg_eval_recall_weighted
averaged_per_epoch,26.0,,,0.030320000000000003,2.765203285217285,0.646,0.6334307315690357,0.038453599758670125,0.653462287453191,0.646
averaged_per_epoch,27.0,,,0.017959999999999997,2.864082956314087,0.6519999999999999,0.6398608979169109,0.04494962977583106,0.6613183149304881,0.6519999999999999
averaged_per_epoch,28.0,,,0.01012,3.0889718532562256,0.626,0.6157450924595378,0.02081028185111225,0.6365227257305741,0.626
averaged_per_epoch,29.0,,,0.0029,3.0513424396514894,0.63,0.6168202800549657,0.03440977221632124,0.6510996562402896,0.63
averaged_per_epoch,30.0,,,0.00052,3.055607032775879,0.636,0.6173216489038459,0.03907048961320019,0.6613314613089231,0.636
averaged_per_epoch,31.0,,,0.0017000000000000001,3.2010437488555907,0.626,0.6197481867919201,0.03239164920145093,0.6426709278710038,0.626
averaged_per_epoch,32.0,,,0.006380000000000001,3.0794084548950194,0.636,0.6256030619781437,0.023772709350352084,0.6471203317837994,0.636
averaged_per_epoch,33.0,,,0.0074399999999999996,3.1003475189208984,0.626,0.6166554396360645,0.03729525840961489,0.6351544566544567,0.626
averaged_per_epoch,34.0,,,0.0009000000000000001,3.167864370346069,0.622,0.6085747351825234,0.030800535314823102,0.6327336713500895,0.622
averaged_per_epoch,35.0,,,0.00538,3.1877378463745116,0.624,0.6118831376952496,0.03022399194180865,0.6387383406146555,0.624
averaged_per_epoch,36.0,,,0.00498,3.187847948074341,0.634,0.6219255516243529,0.02714149330552246,0.6526812763436496,0.634
averaged_per_epoch,37.0,,,0.00014,3.182001304626465,0.62,0.607260311039199,0.030043212054387678,0.6336888505414275,0.62
averaged_per_epoch,38.0,,,0.0011,3.1591866493225096,0.632,0.6217647425675767,0.029015641983828763,0.6437379004892049,0.632
averaged_per_epoch,39.0,,,0.004540000000000001,3.191644859313965,0.624,0.615876793565317,0.03028527700375027,0.6340749274296993,0.624
averaged_per_epoch,40.0,,,0.00012000000000000002,3.2248737812042236,0.624,0.615876793565317,0.03028527700375027,0.6340749274296993,0.624
averaged_per_epoch,41.0,,,0.00142,3.2145809173583983,0.632,0.6212330092277215,0.02481883056896901,0.6444842602161306,0.632
averaged_per_epoch,42.0,,,0.0039,3.180239963531494,0.628,0.6199394507899343,0.0281195152161092,0.6410446357990126,0.628
averaged_per_epoch,43.0,,,0.0001,3.2033417224884033,0.63,0.6213573914596269,0.026624921028730632,0.6424165992908846,0.63
averaged_per_epoch,44.0,,,0.0001,3.2151577949523924,0.632,0.6235417114471316,0.025807860514191632,0.6451194109527869,0.632
averaged_per_epoch,45.0,,,0.00012000000000000002,3.1654093742370604,0.638,0.6276404647483391,0.029349619816131406,0.652243251254234,0.638
averaged_per_epoch,46.0,,,0.0030199999999999997,3.187681198120117,0.634,0.6241471446840974,0.03148671225759066,0.6448117998038714,0.634
averaged_per_epoch,47.0,,,0.00030000000000000003,3.267461633682251,0.632,0.6239429114270754,0.024843270059134472,0.6528735881751164,0.632
averaged_per_epoch,48.0,,,0.00474,3.1922295093536377,0.632,0.622810298466995,0.030000048993713405,0.6441860579129122,0.632
averaged_per_epoch,49.0,,,0.00012000000000000002,3.203561544418335,0.634,0.6250672314217789,0.034421458535873944,0.6474410465973491,0.634
averaged_per_epoch,50.0,,,0.0001,3.209743356704712,0.63,0.6202318717529129,0.03574157038520077,0.6433889566347544,0.63
averaged_per_epoch,51.0,,,0.0001,3.2155415058135985,0.634,0.6241519294729707,0.03916067642147374,0.6468838321634972,0.634
averaged_per_epoch,52.0,,,0.0001,3.219140338897705,0.632,0.6219398649417572,0.037015573513335606,0.6449481051454172,0.632
averaged_per_epoch,53.0,,,0.0001,3.2277197360992433,0.6359999999999999,0.6260371190145241,0.034730665787986885,0.6483992930557356,0.6359999999999999
averaged_per_epoch,54.0,,,0.0001,3.2352343082427977,0.6359999999999999,0.6260371190145241,0.034730665787986885,0.6483992930557356,0.6359999999999999
averaged_per_epoch,55.0,,,0.00466,3.246338367462158,0.63,0.622339402844539,0.02486295243882459,0.6410571546047341,0.63
averaged_per_epoch,56.0,,,0.006279999999999999,3.281973886489868,0.638,0.6290488216736545,0.037878274986820254,0.6481480804925229,0.638
averaged_per_epoch,57.0,,,0.019200000000000002,3.3196502685546876,0.624,0.6155005476324893,0.02281274601298017,0.6403453813769644,0.624
averaged_per_epoch,58.0,,,0.00596,3.3602777481079102,0.626,0.6138461757001163,0.02445402391421454,0.650603662179585,0.626
averaged_per_epoch,59.0,,,0.01052,3.196387434005737,0.644,0.6379954626781813,0.032263367413696724,0.6563145104667015,0.644
averaged_per_epoch,60.0,,,0.008400000000000001,3.3244423389434816,0.63,0.6244151073923625,0.017307685063469913,0.6407991664783542,0.63
averaged_per_epoch,61.0,,,0.010400000000000001,3.3341028690338135,0.624,0.6192733536004772,0.020283858070489994,0.6468666816517203,0.624
averaged_per_epoch,62.0,,,0.01328,3.3925060272216796,0.626,0.6185936215660576,0.0294618756154543,0.6337456410949132,0.626
averaged_per_epoch,63.0,,,0.01838,3.356961393356323,0.632,0.6181021869385244,0.02871125698234403,0.6456703178151771,0.632
averaged_per_epoch,64.0,,,0.01106,3.1755669116973877,0.648,0.6373312616644154,0.018092236215812452,0.6570774615999856,0.648
averaged_per_epoch,65.0,,,0.00784,3.368973207473755,0.64,0.6300807418170666,0.045001928259017825,0.6532287691904767,0.64
averaged_per_epoch,66.0,,,0.0072,3.271454620361328,0.646,0.6337566229572822,0.021435274983166306,0.6660500169395822,0.646
averaged_per_epoch,67.0,,,0.00424,3.1629183769226072,0.654,0.6446084261237128,0.027835189258568434,0.6642596445492097,0.654
averaged_per_epoch,68.0,,,0.00248,3.1685776710510254,0.6519999999999999,0.6429518571563068,0.026904569305328193,0.6585915415069687,0.6519999999999999
averaged_per_epoch,69.0,,,0.0001,3.29299054145813,0.634,0.6238112640151645,0.028263358579873225,0.6399357247989742,0.634
averaged_per_epoch,70.0,,,0.0001,3.304469633102417,0.638,0.625650876781694,0.022552184686826987,0.6477268042700934,0.638
averaged_per_epoch,71.0,,,0.0001,3.2801186561584474,0.636,0.6246450374783405,0.01665939958507801,0.6431037964933617,0.636
averaged_per_epoch,72.0,,,0.0001,3.2641353607177734,0.64,0.6286713488361458,0.01633027335288632,0.6477444082469349,0.64
averaged_per_epoch,73.0,,,0.0001,3.2657679080963136,0.638,0.6263647258035762,0.018429311470340753,0.6457207889665132,0.638
averaged_per_epoch,74.0,,,0.0001,3.239137887954712,0.64,0.6297283037737494,0.016388325467757807,0.6475167603524795,0.64
averaged_per_epoch,75.0,,,0.0001,3.240359592437744,0.64,0.6298139848322799,0.016424880381606992,0.6471781320982176,0.64
averaged_per_epoch,76.0,,,0.0001,3.2437294006347654,0.642,0.6315216555189486,0.018203743930195197,0.6492609912376806,0.642
averaged_per_epoch,77.0,,,0.0001,3.2465542793273925,0.642,0.6315216555189486,0.018203743930195197,0.6492609912376806,0.642
averaged_per_epoch,78.0,,,0.0001,3.250073480606079,0.642,0.6315216555189486,0.018203743930195197,0.6492609912376806,0.642
averaged_per_epoch,79.0,,,0.0001,3.2532238006591796,0.642,0.6315216555189486,0.018203743930195197,0.6492609912376806,0.642
averaged_per_epoch,80.0,,,0.0001,3.2554078102111816,0.64,0.6291751048952007,0.018304918526219037,0.6469996194919425,0.64
averaged_per_epoch,81.0,,,0.0001,3.3990641117095945,0.634,0.6237077768776849,0.014441398059646561,0.6472475286914646,0.634
averaged_per_epoch,82.0,,,0.0001,3.343030405044556,0.64,0.6300767958437,0.019612494739668154,0.6517451111905376,0.64
averaged_per_epoch,83.0,,,0.0001,3.302578496932983,0.642,0.631971921770405,0.022701452715884498,0.6523837945761175,0.642
averaged_per_epoch,84.0,,,0.00044,3.2946069717407225,0.65,0.6417608796661206,0.027567637951703763,0.6580891836830042,0.65
averaged_per_epoch,85.0,,,0.0001,3.309754657745361,0.6439999999999999,0.6367702482280073,0.025120177883790007,0.6464174524948455,0.6439999999999999
averaged_per_epoch,86.0,,,0.00017999999999999998,3.3557151794433593,0.64,0.6299051933662003,0.029351838424944772,0.6486308324597594,0.64
averaged_per_epoch,87.0,,,0.0001,3.3721158504486084,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,88.0,,,0.0001,3.376393938064575,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,89.0,,,0.0001,3.3787575244903563,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,90.0,,,0.0001,3.381113624572754,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,91.0,,,0.0001,3.3826985359191895,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,92.0,,,0.0001,3.3849764347076414,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,93.0,,,0.0001,3.3854722499847414,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,94.0,,,0.0001,3.3878894805908204,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,95.0,,,0.0001,3.387875509262085,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,96.0,,,0.0001,3.389152431488037,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,97.0,,,0.0001,3.3893413066864015,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,98.0,,,0.0001,3.389627742767334,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,99.0,,,0.0001,3.390264797210693,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
averaged_per_epoch,100.0,,,0.0001,3.390372800827026,0.638,0.627498881370683,0.030444944455098735,0.6462999627322491,0.638
epoch_for_best_average_f1,15.0,overall,,,,,0.645373782252955,,,
best_f1_per_fold,13.0,1,0.6934136236277617,,,,,,,
best_f1_per_fold,65.0,2,0.6859615384615384,,,,,,,
best_f1_per_fold,15.0,3,0.6721234765925995,,,,,,,
best_f1_per_fold,14.0,4,0.6871170528817587,,,,,,,
best_f1_per_fold,27.0,5,0.6766971975393028,,,,,,,
average_of_best_f1s_from_folds,26.8,average_of_bests,,,,,0.6830625778205922,,,
