epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,1.3117284774780273,0.4,0.22857142857142854,0.16,0.4,1.3548,1.2e-05
2.0,50.0,1.2538573741912842,0.4,0.22857142857142854,0.16,0.4,1.2884,2.45e-05
3.0,75.0,1.1571338176727295,0.51,0.39440677966101695,0.3418181818181818,0.51,1.2354,3.65e-05
4.0,100.0,1.1546716690063477,0.41,0.25150767681852504,0.25161512027491406,0.41,1.0852,4.9e-05
5.0,125.0,1.22562837600708,0.55,0.4864870931537598,0.5272299651567944,0.55,0.8118,4.954166666666667e-05
6.0,150.0,1.2036622762680054,0.56,0.5669421515657267,0.5922709131545338,0.56,0.4676,4.902083333333334e-05
7.0,175.0,1.3923569917678833,0.6,0.5869737858158911,0.6271122994652406,0.6,0.2341,4.852083333333334e-05
8.0,200.0,2.072503089904785,0.62,0.5929387407136768,0.6665950226244344,0.62,0.1124,4.802083333333334e-05
9.0,225.0,2.0601117610931396,0.55,0.5157058144012322,0.6063504611330699,0.55,0.2033,4.75e-05
10.0,250.0,2.386883497238159,0.61,0.6113185185185185,0.6140098722415795,0.61,0.0739,4.6979166666666666e-05
11.0,275.0,2.802978754043579,0.56,0.5350958866917055,0.5578563218390805,0.56,0.0445,4.6458333333333335e-05
12.0,300.0,2.3909671306610107,0.6,0.6003434970826276,0.6131298701298702,0.6,0.054,4.59375e-05
13.0,325.0,2.600667715072632,0.62,0.6125752508361204,0.617951367781155,0.62,0.0209,4.541666666666667e-05
14.0,350.0,2.756422758102417,0.6,0.5986918833727344,0.6018432055749129,0.6,0.0105,4.489583333333334e-05
15.0,375.0,2.342240571975708,0.68,0.6721234765925995,0.6977591036414565,0.68,0.0506,4.4375e-05
16.0,400.0,2.4875125885009766,0.63,0.6177142857142858,0.6214297893070273,0.63,0.0016,4.385416666666667e-05
17.0,425.0,3.0023488998413086,0.6,0.5771593307593307,0.6158500256805342,0.6,0.0005,4.3333333333333334e-05
18.0,450.0,3.0768518447875977,0.6,0.5771593307593307,0.6158500256805342,0.6,0.0004,4.28125e-05
19.0,475.0,2.9406399726867676,0.6,0.584,0.5993336927223719,0.6,0.0004,4.229166666666667e-05
20.0,500.0,2.9559998512268066,0.59,0.5748695652173913,0.5893406593406593,0.59,0.0003,4.177083333333334e-05
21.0,525.0,2.9700543880462646,0.59,0.5748695652173913,0.5893406593406593,0.59,0.0003,4.125e-05
22.0,550.0,2.980644941329956,0.59,0.5748695652173913,0.5893406593406593,0.59,0.0003,4.072916666666667e-05
23.0,575.0,3.0042593479156494,0.59,0.5748695652173913,0.5893406593406593,0.59,0.0003,4.020833333333334e-05
24.0,600.0,2.999228000640869,0.59,0.5748695652173913,0.5893406593406593,0.59,0.0002,3.96875e-05
25.0,625.0,2.910195827484131,0.66,0.6598884002458978,0.6710437710437709,0.66,0.0008,3.9166666666666665e-05
26.0,650.0,2.7878105640411377,0.68,0.648367941712204,0.681,0.68,0.0283,3.866666666666667e-05
27.0,675.0,3.3606672286987305,0.59,0.5738157421044019,0.5957236842105263,0.59,0.0142,3.814583333333334e-05
28.0,700.0,3.331336736679077,0.61,0.6042581699346404,0.6150866560340245,0.61,0.0282,3.7625e-05
29.0,725.0,3.072507381439209,0.62,0.5906666666666667,0.6692142857142858,0.62,0.0132,3.710416666666667e-05
30.0,750.0,3.193345069885254,0.63,0.5795294117647058,0.7187096774193549,0.63,0.0018,3.658333333333334e-05
31.0,775.0,3.642324209213257,0.58,0.5841672606319791,0.6231625615763547,0.58,0.0023,3.60625e-05
32.0,800.0,3.107362985610962,0.61,0.6012009073420047,0.6218901799954432,0.61,0.0309,3.5541666666666665e-05
33.0,825.0,2.9292898178100586,0.63,0.6196242795132711,0.6347777777777778,0.63,0.0365,3.5020833333333335e-05
34.0,850.0,3.0883889198303223,0.6,0.5779805869293967,0.6184605776736923,0.6,0.0002,3.45e-05
35.0,875.0,3.0535202026367188,0.61,0.5868232757720855,0.6366943439074586,0.61,0.0002,3.397916666666667e-05
36.0,900.0,3.0335400104522705,0.64,0.6140532212885155,0.6924181911278686,0.64,0.0002,3.345833333333334e-05
37.0,925.0,2.9686734676361084,0.62,0.5969273819273819,0.6418335901386749,0.62,0.0002,3.29375e-05
38.0,950.0,2.9579994678497314,0.61,0.5977411223960264,0.6186312399355878,0.61,0.0001,3.2416666666666664e-05
39.0,975.0,2.9621973037719727,0.64,0.6335264735264735,0.647019039499858,0.64,0.0001,3.1895833333333334e-05
40.0,1000.0,2.972576856613159,0.64,0.6335264735264735,0.647019039499858,0.64,0.0001,3.1375e-05
41.0,1025.0,2.9854137897491455,0.62,0.6100307219662059,0.6285203035274816,0.62,0.0001,3.085416666666667e-05
42.0,1050.0,2.9980008602142334,0.62,0.6100307219662059,0.6285203035274816,0.62,0.0001,3.0333333333333337e-05
43.0,1075.0,3.003887414932251,0.62,0.6100307219662059,0.6285203035274816,0.62,0.0001,2.98125e-05
44.0,1100.0,3.010223388671875,0.63,0.6204513457556936,0.6374038461538462,0.63,0.0001,2.9291666666666666e-05
45.0,1125.0,3.0144243240356445,0.61,0.5953404255319149,0.6166798941798942,0.61,0.0001,2.8770833333333336e-05
46.0,1150.0,3.0176453590393066,0.61,0.5953404255319149,0.6166798941798942,0.61,0.0001,2.825e-05
47.0,1175.0,3.043576717376709,0.62,0.6080980854969841,0.6273427672955975,0.62,0.0001,2.772916666666667e-05
48.0,1200.0,3.081954002380371,0.61,0.5977411223960264,0.6186312399355878,0.61,0.0001,2.7208333333333335e-05
49.0,1225.0,3.08931303024292,0.61,0.5977411223960264,0.6186312399355878,0.61,0.0001,2.6687499999999998e-05
50.0,1250.0,3.091656446456909,0.61,0.5977411223960264,0.6186312399355878,0.61,0.0001,2.6166666666666668e-05
51.0,1275.0,3.0887138843536377,0.61,0.5977411223960264,0.6186312399355878,0.61,0.0001,2.5645833333333334e-05
52.0,1300.0,3.0932607650756836,0.61,0.5977411223960264,0.6186312399355878,0.61,0.0001,2.5124999999999997e-05
53.0,1325.0,3.0943803787231445,0.63,0.618227392759861,0.6358871794871795,0.63,0.0001,2.4604166666666667e-05
54.0,1350.0,3.097919225692749,0.63,0.618227392759861,0.6358871794871795,0.63,0.0001,2.4083333333333337e-05
55.0,1375.0,3.107065439224243,0.62,0.605406072106262,0.6250522911051213,0.62,0.0001,2.35625e-05
56.0,1400.0,3.4987096786499023,0.62,0.6001181379007466,0.6305738498789346,0.62,0.0002,2.3041666666666667e-05
57.0,1425.0,3.5075032711029053,0.62,0.5969552669552669,0.6535490051584378,0.62,0.0172,2.2520833333333336e-05
58.0,1450.0,3.2704153060913086,0.64,0.618609254415706,0.6535518255329574,0.64,0.0002,2.2000000000000003e-05
59.0,1475.0,3.080866813659668,0.66,0.654956904975302,0.6712377450980392,0.66,0.0014,2.1479166666666666e-05
60.0,1500.0,3.4194958209991455,0.62,0.6200038939431485,0.6259576719576719,0.62,0.0219,2.0958333333333336e-05
61.0,1525.0,3.043278694152832,0.64,0.6256190171168285,0.6576492316784869,0.64,0.0141,2.0437500000000002e-05
62.0,1550.0,3.618618965148926,0.59,0.5735660509703063,0.5862464985994398,0.59,0.0001,1.9916666666666665e-05
63.0,1575.0,3.405571222305298,0.64,0.6284404623328278,0.6440470588235294,0.64,0.0263,1.9395833333333335e-05
64.0,1600.0,2.9463400840759277,0.66,0.6451566265060241,0.651515587875297,0.66,0.0002,1.8875e-05
65.0,1625.0,3.9880521297454834,0.59,0.5679777313429843,0.6035858633776091,0.59,0.0063,1.8354166666666668e-05
66.0,1650.0,3.158029079437256,0.64,0.6250517598343686,0.6363461538461539,0.64,0.0348,1.7833333333333334e-05
67.0,1675.0,2.7636706829071045,0.68,0.6718809523809525,0.6822850122850123,0.68,0.0206,1.73125e-05
68.0,1700.0,2.845508337020874,0.66,0.6562039618488629,0.6601190476190476,0.66,0.0003,1.6791666666666667e-05
69.0,1725.0,3.421560049057007,0.6,0.5849985121261717,0.6014920634920635,0.6,0.0001,1.6270833333333334e-05
70.0,1750.0,3.3347625732421875,0.61,0.5990397202143346,0.6097821612349914,0.61,0.0001,1.575e-05
71.0,1775.0,3.2971789836883545,0.62,0.6104499039351028,0.619998001998002,0.62,0.0001,1.5229166666666666e-05
72.0,1800.0,3.2907915115356445,0.63,0.6206320387686847,0.6310234113712374,0.63,0.0001,1.4708333333333335e-05
73.0,1825.0,3.2909460067749023,0.62,0.6090989236058361,0.620905314969129,0.62,0.0001,1.4187500000000001e-05
74.0,1850.0,3.1323132514953613,0.64,0.6351567040009407,0.6395520094562648,0.64,0.0001,1.3666666666666666e-05
75.0,1875.0,3.1160900592803955,0.64,0.6355851092935937,0.6378588681849551,0.64,0.0001,1.3145833333333336e-05
76.0,1900.0,3.1163272857666016,0.64,0.6355851092935937,0.6378588681849551,0.64,0.0001,1.2625e-05
77.0,1925.0,3.114757776260376,0.64,0.6355851092935937,0.6378588681849551,0.64,0.0001,1.2104166666666668e-05
78.0,1950.0,3.1133861541748047,0.64,0.6355851092935937,0.6378588681849551,0.64,0.0001,1.1583333333333333e-05
79.0,1975.0,3.1126468181610107,0.64,0.6355851092935937,0.6378588681849551,0.64,0.0001,1.1062500000000001e-05
80.0,2000.0,3.1013376712799072,0.63,0.6238523561748537,0.6265520094562648,0.63,0.0001,1.0541666666666668e-05
81.0,2025.0,3.1019649505615234,0.63,0.6238523561748537,0.6265520094562648,0.63,0.0001,1.0020833333333334e-05
82.0,2050.0,3.1034557819366455,0.63,0.6238523561748537,0.6265520094562648,0.63,0.0001,9.5e-06
83.0,2075.0,3.103317975997925,0.63,0.6238523561748537,0.6265520094562648,0.63,0.0001,8.979166666666667e-06
84.0,2100.0,3.106874465942383,0.63,0.6238523561748537,0.6265520094562648,0.63,0.0001,8.458333333333333e-06
85.0,2125.0,3.107098340988159,0.63,0.6238523561748537,0.6265520094562648,0.63,0.0001,7.9375e-06
86.0,2150.0,3.1082370281219482,0.63,0.6238523561748537,0.6265520094562648,0.63,0.0001,7.416666666666668e-06
87.0,2175.0,3.1096558570861816,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,6.8958333333333335e-06
88.0,2200.0,3.110607624053955,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,6.375000000000001e-06
89.0,2225.0,3.11148738861084,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,5.854166666666667e-06
90.0,2250.0,3.1129608154296875,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,5.333333333333334e-06
91.0,2275.0,3.113940477371216,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,4.8125e-06
92.0,2300.0,3.115374803543091,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,4.2916666666666665e-06
93.0,2325.0,3.116206645965576,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,3.770833333333334e-06
94.0,2350.0,3.1179370880126953,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,3.2500000000000002e-06
95.0,2375.0,3.1182520389556885,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,2.7291666666666667e-06
96.0,2400.0,3.118298292160034,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,2.2083333333333335e-06
97.0,2425.0,3.117360830307007,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,1.6875000000000001e-06
98.0,2450.0,3.117945671081543,0.62,0.6118207961972668,0.6148976608187136,0.62,0.0001,1.1666666666666668e-06
