epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,0.5009251236915588,0.4,0.22857142857142854,0.16,0.4,0.569,1.1500000000000002e-05
2.0,50.0,0.5648665428161621,0.4,0.22857142857142854,0.16,0.4,0.5084,2.35e-05
3.0,75.0,0.48052069544792175,0.45,0.3652941176470588,0.31851851851851853,0.45,0.433,3.6e-05
4.0,100.0,0.40399986505508423,0.51,0.4184996315401622,0.4257435897435897,0.51,0.3296,4.85e-05
5.0,125.0,0.4289630949497223,0.52,0.503770537454748,0.5688636363636363,0.52,0.2582,4.954166666666667e-05
6.0,150.0,0.4216301739215851,0.61,0.5925641025641025,0.6814789915966386,0.61,0.2069,4.902083333333334e-05
7.0,175.0,0.5478235483169556,0.61,0.6101040567551107,0.6287714939522719,0.61,0.1251,4.85e-05
8.0,200.0,0.6891182065010071,0.63,0.6209345314505778,0.6402852049910873,0.63,0.0728,4.797916666666667e-05
9.0,225.0,0.6600528955459595,0.59,0.5596978557504874,0.5771428571428572,0.59,0.049,4.747916666666667e-05
10.0,250.0,0.7124639749526978,0.58,0.5809741702411223,0.5837783276383488,0.58,0.0747,4.695833333333334e-05
11.0,275.0,0.9790465831756592,0.59,0.5768370554177007,0.6441111111111111,0.59,0.0445,4.64375e-05
12.0,300.0,0.8035340309143066,0.6,0.5924219960265017,0.5946119321291735,0.6,0.052,4.591666666666667e-05
13.0,325.0,0.9222804307937622,0.62,0.5980901974036215,0.6045841562431424,0.62,0.0427,4.541666666666667e-05
14.0,350.0,0.896168053150177,0.62,0.6059858735764453,0.603701923076923,0.62,0.0197,4.489583333333334e-05
15.0,375.0,0.858450174331665,0.57,0.5654215595725031,0.5802222222222223,0.57,0.04,4.4375e-05
16.0,400.0,0.9130699038505554,0.64,0.636607843137255,0.6375180375180376,0.64,0.0369,4.385416666666667e-05
17.0,425.0,0.9075996279716492,0.64,0.6366416972664218,0.6456103945634838,0.64,0.0142,4.3333333333333334e-05
18.0,450.0,0.866981029510498,0.67,0.6673913043478261,0.6861538461538461,0.67,0.0168,4.28125e-05
19.0,475.0,1.0153924226760864,0.63,0.6294838932153223,0.6432716965574109,0.63,0.0014,4.229166666666667e-05
20.0,500.0,1.1047825813293457,0.65,0.6473103782474088,0.6540303030303031,0.65,0.0008,4.177083333333334e-05
21.0,525.0,1.0164870023727417,0.66,0.6571972129813024,0.6626909090909091,0.66,0.0008,4.125e-05
22.0,550.0,1.2053656578063965,0.63,0.624847576211894,0.6281191489361703,0.63,0.0241,4.072916666666667e-05
23.0,575.0,1.133205771446228,0.66,0.6461596884128531,0.644527080762375,0.66,0.0096,4.020833333333334e-05
24.0,600.0,1.099595308303833,0.65,0.615087016716821,0.6705945419103314,0.65,0.0125,3.96875e-05
25.0,625.0,1.0949853658676147,0.66,0.6558946316617983,0.6617331617331617,0.66,0.005,3.9166666666666665e-05
26.0,650.0,1.1180952787399292,0.67,0.6673675361207008,0.6690917128848163,0.67,0.0021,3.8645833333333335e-05
27.0,675.0,1.1013941764831543,0.68,0.6553564090406195,0.6856070381231671,0.68,0.0066,3.8125e-05
28.0,700.0,1.0095869302749634,0.63,0.626931401286802,0.626128364389234,0.63,0.0089,3.760416666666667e-05
29.0,725.0,1.0015218257904053,0.7,0.6896863711001642,0.7035653495440729,0.7,0.0004,3.708333333333334e-05
30.0,750.0,1.003709316253662,0.72,0.7082734082397003,0.7362857142857143,0.72,0.0004,3.65625e-05
31.0,775.0,1.013023018836975,0.72,0.7082734082397003,0.7362857142857143,0.72,0.0003,3.604166666666667e-05
32.0,800.0,1.0217703580856323,0.72,0.7082734082397003,0.7362857142857143,0.72,0.0003,3.5520833333333334e-05
33.0,825.0,1.0299229621887207,0.72,0.7082734082397003,0.7362857142857143,0.72,0.0003,3.5e-05
34.0,850.0,1.045425534248352,0.71,0.6989526977087952,0.7190476190476192,0.71,0.0003,3.447916666666667e-05
35.0,875.0,1.037516474723816,0.7,0.6895706752368851,0.7105756509500352,0.7,0.0008,3.3958333333333337e-05
36.0,900.0,1.0199154615402222,0.67,0.657744405494424,0.6953234811165845,0.67,0.0003,3.34375e-05
37.0,925.0,1.076864242553711,0.69,0.6744666666666668,0.7141666666666667,0.69,0.0003,3.291666666666667e-05
38.0,950.0,1.0898569822311401,0.69,0.6744666666666668,0.7141666666666667,0.69,0.0002,3.239583333333334e-05
39.0,975.0,1.0965656042099,0.69,0.6744666666666668,0.7141666666666667,0.69,0.0002,3.1875e-05
40.0,1000.0,1.1014530658721924,0.69,0.6744666666666668,0.7141666666666667,0.69,0.0002,3.1354166666666665e-05
41.0,1025.0,1.1060242652893066,0.68,0.6656245614035089,0.6959848484848484,0.68,0.0002,3.0833333333333335e-05
42.0,1050.0,1.1116350889205933,0.69,0.6780447673412904,0.7045476190476191,0.69,0.0002,3.0312499999999998e-05
43.0,1075.0,1.117424488067627,0.69,0.6780447673412904,0.7045476190476191,0.69,0.0002,2.9791666666666668e-05
44.0,1100.0,1.1184593439102173,0.69,0.6780447673412904,0.7045476190476191,0.69,0.0002,2.9270833333333338e-05
45.0,1125.0,1.138767123222351,0.65,0.6447826086956522,0.6601538461538462,0.65,0.0002,2.8749999999999997e-05
46.0,1150.0,1.1633203029632568,0.64,0.6372870348234919,0.6460667903525047,0.64,0.0002,2.8229166666666667e-05
47.0,1175.0,1.151645541191101,0.64,0.6354414410751137,0.6478515406162465,0.64,0.0002,2.7708333333333337e-05
48.0,1200.0,1.153120994567871,0.64,0.6354414410751137,0.6478515406162465,0.64,0.0002,2.71875e-05
49.0,1225.0,1.15127432346344,0.65,0.6452739076154806,0.6542892946652346,0.65,0.0002,2.6666666666666667e-05
50.0,1250.0,1.1520979404449463,0.66,0.6553737373737374,0.6630280701754387,0.66,0.0002,2.6145833333333336e-05
51.0,1275.0,1.1524475812911987,0.66,0.6553737373737374,0.6630280701754387,0.66,0.0002,2.5625e-05
