metric_type,epoch,fold_number,fold_specific_value,avg_train_loss,avg_eval_loss,avg_eval_accuracy,avg_eval_f1_weighted,std_eval_f1_weighted,avg_eval_precision_weighted,avg_eval_recall_weighted
averaged_per_epoch,25.0,,,0.00162,0.918902599811554,0.688,0.6791084153005406,0.03363854695432056,0.7144729277659858,0.688
averaged_per_epoch,26.0,,,0.00114,1.0164655566215515,0.6599999999999999,0.6499753827029946,0.04479585770395726,0.6856060776193543,0.6599999999999999
averaged_per_epoch,27.0,,,0.006240000000000001,0.9377030491828918,0.682,0.6644346144340154,0.024584604498507863,0.7177309778789406,0.682
averaged_per_epoch,28.0,,,0.0036199999999999995,0.9393484115600585,0.674,0.6635523743948675,0.030748100279226535,0.6980682606930619,0.674
averaged_per_epoch,29.0,,,0.0019,0.9541882753372193,0.694,0.6821699712506677,0.03135472836073444,0.719003141084826,0.694
averaged_per_epoch,30.0,,,0.00608,1.0294180035591125,0.6639999999999999,0.6463164253218034,0.053787811966581875,0.6859453760990416,0.6639999999999999
averaged_per_epoch,31.0,,,0.00324,0.9849804639816284,0.6759999999999999,0.6626789904917316,0.030455174357054138,0.7030484077151115,0.6759999999999999
averaged_per_epoch,32.0,,,0.0023,1.0114163279533386,0.68,0.6672236309491462,0.025948123034547705,0.7017280601687199,0.68
averaged_per_epoch,33.0,,,0.0049,0.9871016860008239,0.6719999999999999,0.6572795592715138,0.052134990956621115,0.699107024409873,0.6719999999999999
averaged_per_epoch,34.0,,,0.005300000000000001,0.9672549366950989,0.6900000000000001,0.6820026219641033,0.015537795371238457,0.7167649134301253,0.6900000000000001
averaged_per_epoch,35.0,,,0.00236,1.0079559803009033,0.6799999999999999,0.6684968305671959,0.024941865573579008,0.7050494359758024,0.6799999999999999
averaged_per_epoch,36.0,,,0.0004,0.9998950004577637,0.6759999999999999,0.664991643970757,0.014741434375234494,0.7041129233636784,0.6759999999999999
averaged_per_epoch,37.0,,,0.003,0.9709187984466553,0.6759999999999999,0.6637402021070644,0.015722874437401776,0.7147912359503017,0.6759999999999999
averaged_per_epoch,38.0,,,0.00634,0.9705348014831543,0.6859999999999999,0.6754507705306766,0.013946461368416324,0.7120222655857121,0.6859999999999999
averaged_per_epoch,39.0,,,0.00296,1.0146772384643554,0.662,0.6418028692787661,0.05948003115453252,0.687050980972099,0.662
averaged_per_epoch,40.0,,,0.005279999999999999,1.0166643619537354,0.6799999999999999,0.6698827130650635,0.0214478172613169,0.7032202884155658,0.6799999999999999
averaged_per_epoch,41.0,,,0.00196,1.0629844665527344,0.668,0.6548205600724878,0.0235074925998787,0.697735028692062,0.668
averaged_per_epoch,42.0,,,0.0091,1.026836919784546,0.6799999999999999,0.670797660511947,0.0392438208090281,0.7019555246721575,0.6799999999999999
averaged_per_epoch,43.0,,,0.0012000000000000001,1.0199796557426453,0.674,0.6643337647214556,0.03712521805619147,0.6953308147310858,0.674
averaged_per_epoch,44.0,,,0.00318,1.045070433616638,0.6679999999999999,0.6571468351136106,0.030635019042363952,0.6959589541509148,0.6679999999999999
averaged_per_epoch,45.0,,,0.0015800000000000002,1.0523463487625122,0.664,0.6566793010372878,0.028029707831712228,0.6831397994310258,0.664
averaged_per_epoch,46.0,,,0.00024000000000000003,1.06322181224823,0.656,0.6485494608441276,0.024157958809930137,0.6730193239428337,0.656
averaged_per_epoch,47.0,,,0.00022,1.0477951049804688,0.652,0.642025449732688,0.01686258017873242,0.6723423735007219,0.652
averaged_per_epoch,48.0,,,0.00022,1.0404001832008363,0.654,0.6444779967189637,0.017365398672689557,0.6758133185904803,0.654
averaged_per_epoch,49.0,,,0.0013,1.0358117341995239,0.662,0.6511981323076425,0.015368683060192932,0.6837277206515775,0.662
averaged_per_epoch,50.0,,,0.00022,1.033443284034729,0.666,0.6546886148828007,0.012563015359851533,0.6964168029761634,0.666
averaged_per_epoch,51.0,,,0.0002,1.037057590484619,0.668,0.6581281500503076,0.01551934445216102,0.6919879041439032,0.668
averaged_per_epoch,52.0,,,0.0002,1.0390133261680603,0.674,0.6639276644020166,0.015962486609838802,0.6984535493343536,0.674
averaged_per_epoch,53.0,,,0.0002,1.0405840635299684,0.678,0.6679202802153221,0.018079017894936412,0.7024363787483139,0.678
averaged_per_epoch,54.0,,,0.0002,1.0427547097206116,0.6759999999999999,0.6660612958245012,0.01783566062856405,0.6999047289330573,0.6759999999999999
averaged_per_epoch,55.0,,,0.0002,1.0453055500984192,0.6759999999999999,0.6660612958245012,0.01783566062856405,0.6999047289330573,0.6759999999999999
averaged_per_epoch,56.0,,,0.0002,1.0482532382011414,0.678,0.6679202802153221,0.018079017894936412,0.7024363787483139,0.678
averaged_per_epoch,57.0,,,0.00017999999999999998,1.0508605599403382,0.6799999999999999,0.6701022041476857,0.020701070304319485,0.704456580768516,0.6799999999999999
averaged_per_epoch,58.0,,,0.00017999999999999998,1.0528376579284668,0.6799999999999999,0.6701022041476857,0.020701070304319485,0.704456580768516,0.6799999999999999
averaged_per_epoch,59.0,,,0.00017999999999999998,1.0549555778503419,0.6799999999999999,0.6701816753032686,0.02058208335786677,0.7068395297552386,0.6799999999999999
averaged_per_epoch,60.0,,,0.00014,1.0534268260002135,0.682,0.6720456883284684,0.02136694408006469,0.709580594975653,0.682
averaged_per_epoch,61.0,,,0.00016,1.047791302204132,0.682,0.6720828691251999,0.021397348680821923,0.7098493024586462,0.682
averaged_per_epoch,62.0,,,0.00014,1.0543486833572389,0.6799999999999999,0.6673789489464109,0.021023598724641122,0.7110365944807959,0.6799999999999999
averaged_per_epoch,63.0,,,0.00014,1.0537983059883118,0.6799999999999999,0.6677530690041806,0.02086033007051618,0.7105021789938757,0.6799999999999999
averaged_per_epoch,64.0,,,0.00016,1.0627612113952636,0.682,0.6704889007618844,0.021200881543556024,0.7119442579049395,0.682
averaged_per_epoch,65.0,,,0.00044,1.0722163438796997,0.674,0.6627092698336081,0.021717448100266545,0.7000115348914215,0.674
averaged_per_epoch,66.0,,,0.00014,1.074198031425476,0.68,0.6674162438118388,0.01804066350068624,0.7096530717168215,0.68
averaged_per_epoch,67.0,,,0.0014,1.0888599038124085,0.672,0.6623620989408774,0.023038408467728456,0.6970301607666187,0.672
averaged_per_epoch,68.0,,,0.00012000000000000002,1.089825654029846,0.672,0.662470555331564,0.022162773369489748,0.696978078829084,0.672
averaged_per_epoch,69.0,,,0.00256,1.0954806447029113,0.67,0.6586930921345168,0.025807595095009142,0.6937750155362858,0.67
averaged_per_epoch,70.0,,,0.00012000000000000002,1.0975696682929992,0.666,0.6538047225290609,0.032410802672542934,0.6890480996113535,0.666
averaged_per_epoch,71.0,,,0.00012000000000000002,1.1002180099487304,0.67,0.6586930921345168,0.025807595095009142,0.6937750155362858,0.67
averaged_per_epoch,72.0,,,0.00017999999999999998,1.1086241126060485,0.672,0.6620632852902608,0.022348994497344687,0.6961842175319847,0.672
averaged_per_epoch,73.0,,,0.0001,1.118068766593933,0.67,0.6606288499664901,0.027110001620200268,0.69497335698502,0.67
averaged_per_epoch,74.0,,,0.0001,1.1172311425209045,0.666,0.6562979833183649,0.02793827952023904,0.6907558621142994,0.666
averaged_per_epoch,75.0,,,0.0001,1.1201190233230591,0.666,0.6546973945848478,0.02906660508204049,0.6904762250846623,0.666
averaged_per_epoch,76.0,,,0.0001,1.1225173711776733,0.6679999999999999,0.6564892749550095,0.027778803991942738,0.6929861572328924,0.6679999999999999
averaged_per_epoch,77.0,,,0.0001,1.1240095615386962,0.6679999999999999,0.6564892749550095,0.027778803991942738,0.6929861572328924,0.6679999999999999
averaged_per_epoch,78.0,,,0.0001,1.1255608081817627,0.6679999999999999,0.6564892749550095,0.027778803991942738,0.6929861572328924,0.6679999999999999
averaged_per_epoch,79.0,,,0.0001,1.126854693889618,0.6679999999999999,0.6563990103199611,0.02849128505969731,0.6920982023732835,0.6679999999999999
averaged_per_epoch,80.0,,,0.0001,1.1281279087066651,0.666,0.6546752420247642,0.02902624487805355,0.690253834000569,0.666
averaged_per_epoch,81.0,,,0.0001,1.1293617844581605,0.6679999999999999,0.6563990103199611,0.02849128505969731,0.6920982023732835,0.6679999999999999
averaged_per_epoch,82.0,,,0.0001,1.13031325340271,0.6679999999999999,0.6563990103199611,0.02849128505969731,0.6920982023732835,0.6679999999999999
averaged_per_epoch,83.0,,,0.0001,1.1319028377532958,0.6679999999999999,0.6563990103199611,0.02849128505969731,0.6920982023732835,0.6679999999999999
averaged_per_epoch,84.0,,,0.0001,1.1330077409744264,0.6679999999999999,0.6563990103199611,0.02849128505969731,0.6920982023732835,0.6679999999999999
averaged_per_epoch,85.0,,,0.0001,1.134109890460968,0.6679999999999999,0.6563990103199611,0.02849128505969731,0.6920982023732835,0.6679999999999999
averaged_per_epoch,86.0,,,0.0001,1.1326146721839905,0.6679999999999999,0.6581764208629204,0.02709866927644271,0.6922773703597686,0.6679999999999999
averaged_per_epoch,87.0,,,0.0001,1.1334068417549132,0.6679999999999999,0.6580255436699379,0.027197101443203406,0.6922460339542387,0.6679999999999999
averaged_per_epoch,88.0,,,0.0001,1.1338414072990417,0.6679999999999999,0.6580255436699379,0.027197101443203406,0.6922460339542387,0.6679999999999999
averaged_per_epoch,89.0,,,0.0001,1.135090708732605,0.666,0.6563692469311669,0.027846432540617246,0.6898728089572048,0.666
averaged_per_epoch,90.0,,,0.0001,1.133955180644989,0.664,0.6540858663777299,0.026790137595502465,0.6877830419865868,0.664
averaged_per_epoch,91.0,,,0.0001,1.1345541954040528,0.664,0.6540858663777299,0.026790137595502465,0.6877830419865868,0.664
averaged_per_epoch,92.0,,,0.0001,1.1358859896659852,0.66,0.6496248534141985,0.01841139991670199,0.6843214647465082,0.66
averaged_per_epoch,93.0,,,0.0001,1.1363661766052247,0.66,0.6496248534141985,0.01841139991670199,0.6843214647465082,0.66
averaged_per_epoch,94.0,,,0.0001,1.1367807745933534,0.66,0.6496248534141985,0.01841139991670199,0.6843214647465082,0.66
averaged_per_epoch,95.0,,,0.0001,1.1367788910865784,0.66,0.6496248534141985,0.01841139991670199,0.6843214647465082,0.66
averaged_per_epoch,96.0,,,0.0001,1.1373270392417907,0.662,0.6515183663140146,0.021804298879829393,0.6872662726696774,0.662
averaged_per_epoch,97.0,,,0.0001,1.1376537203788757,0.662,0.6515183663140146,0.021804298879829393,0.6872662726696774,0.662
averaged_per_epoch,98.0,,,0.0001,1.1375643491744996,0.662,0.6515183663140146,0.021804298879829393,0.6872662726696774,0.662
averaged_per_epoch,99.0,,,0.0001,1.137625253200531,0.662,0.6515183663140146,0.021804298879829393,0.6872662726696774,0.662
averaged_per_epoch,100.0,,,0.0001,1.137643611431122,0.664,0.6538017468674516,0.023405047143409286,0.6893560396402956,0.664
epoch_for_best_average_f1,29.0,overall,,,,,0.6821699712506677,,,
best_f1_per_fold,16.0,1,0.6839219397623653,,,,,,,
best_f1_per_fold,42.0,2,0.7266430260047281,,,,,,,
best_f1_per_fold,38.0,3,0.6845824749962681,,,,,,,
best_f1_per_fold,19.0,4,0.7380654169360052,,,,,,,
best_f1_per_fold,30.0,5,0.7082734082397003,,,,,,,
average_of_best_f1s_from_folds,29.0,average_of_bests,,,,,0.7082972531878136,,,
