epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,13.0,0.6933283805847168,0.26,0.10730158730158729,0.0676,0.26,0.6962,6e-06
2.0,26.0,0.6675447821617126,0.38,0.3248261416003351,0.32447771836007133,0.38,0.6882,1.25e-05
3.0,39.0,0.6378509998321533,0.4,0.22857142857142854,0.16,0.4,0.6596,1.9e-05
4.0,52.0,0.6314998865127563,0.4,0.22857142857142854,0.16,0.4,0.6415,2.5500000000000003e-05
5.0,65.0,0.6295767426490784,0.39,0.22446043165467625,0.1575757575757576,0.39,0.6369,3.2000000000000005e-05
6.0,78.0,0.6179355382919312,0.5,0.4222454545454545,0.4275,0.5,0.6306,3.85e-05
7.0,91.0,0.5634815692901611,0.55,0.4376674937965261,0.3641666666666667,0.55,0.6173,4.5e-05
8.0,104.0,0.5963674783706665,0.4,0.30170028387867925,0.2883147158814959,0.4,0.5958,4.986363636363637e-05
9.0,117.0,0.6229484677314758,0.35,0.25166767738023044,0.23440643863179075,0.35,0.5644,4.9272727272727276e-05
10.0,130.0,0.5542417168617249,0.51,0.4039656518345043,0.33551648351648355,0.51,0.5398,4.8681818181818185e-05
11.0,143.0,0.5142273902893066,0.55,0.4745340807718147,0.613615664845173,0.55,0.506,4.8090909090909094e-05
12.0,156.0,0.5228240489959717,0.49,0.38084745762711864,0.3315617715617715,0.49,0.5173,4.75e-05
13.0,169.0,0.5204469561576843,0.53,0.42288958613476774,0.35250917992656056,0.53,0.4913,4.690909090909091e-05
14.0,182.0,0.5819517970085144,0.42,0.33246187363834423,0.28593939393939394,0.42,0.514,4.631818181818182e-05
15.0,195.0,0.5120663046836853,0.54,0.44421052631578944,0.38635235732009926,0.54,0.4967,4.572727272727273e-05
16.0,208.0,0.5117698907852173,0.54,0.43381187330892884,0.36336507936507934,0.54,0.4993,4.513636363636364e-05
17.0,221.0,0.5382800102233887,0.52,0.4578038132080685,0.47650793650793655,0.52,0.4835,4.454545454545455e-05
18.0,234.0,0.5091216564178467,0.55,0.4898989898989899,0.4805,0.55,0.4763,4.3954545454545456e-05
19.0,247.0,0.5486695766448975,0.55,0.4527323812841054,0.4567275185936443,0.55,0.4551,4.3363636363636365e-05
20.0,260.0,0.5652092695236206,0.53,0.4499797160243408,0.5333333333333333,0.53,0.4419,4.2772727272727274e-05
21.0,273.0,0.5932093858718872,0.52,0.4465277777777778,0.585,0.52,0.4363,4.218181818181818e-05
22.0,286.0,0.4788333475589752,0.61,0.5655274273251801,0.5868153988868274,0.61,0.4527,4.159090909090909e-05
23.0,299.0,0.513080358505249,0.57,0.5277171717171717,0.6061149425287357,0.57,0.4296,4.1e-05
24.0,312.0,0.5287809371948242,0.6,0.5711274131274131,0.5718449197860963,0.6,0.4253,4.0409090909090916e-05
25.0,325.0,0.4163278341293335,0.7,0.6885801860974274,0.7005897723030983,0.7,0.4108,3.981818181818182e-05
26.0,338.0,0.5534775853157043,0.61,0.5721553127179726,0.5774802867383513,0.61,0.4048,3.922727272727273e-05
27.0,351.0,0.41203558444976807,0.71,0.7058055373449615,0.7101587301587302,0.71,0.3898,3.8636363636363636e-05
28.0,364.0,0.5009661912918091,0.63,0.5938142162659308,0.5819322638146168,0.63,0.388,3.8045454545454545e-05
29.0,377.0,0.48057669401168823,0.67,0.6681905478294872,0.6837681159420289,0.67,0.3775,3.745454545454546e-05
30.0,390.0,0.5414148569107056,0.64,0.5868621700879766,0.6968095238095239,0.64,0.3856,3.686363636363637e-05
31.0,403.0,0.49250027537345886,0.67,0.6548029752637952,0.703047619047619,0.67,0.3588,3.627272727272727e-05
32.0,416.0,0.5222780704498291,0.65,0.6349842703879971,0.6664980842911876,0.65,0.3648,3.568181818181818e-05
33.0,429.0,0.4694623053073883,0.72,0.7065426206279365,0.7372934472934474,0.72,0.3846,3.509090909090909e-05
