epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,1.2697802782058716,0.4,0.22857142857142854,0.16,0.4,1.3292,2.4e-05
2.0,50.0,1.2654491662979126,0.4,0.22857142857142854,0.16,0.4,1.2914,4.9e-05
3.0,75.0,1.278784155845642,0.4,0.2318840579710145,0.163265306122449,0.4,1.2787,7.4e-05
4.0,100.0,1.2574414014816284,0.4,0.2318840579710145,0.163265306122449,0.4,1.2731,9.8e-05
5.0,125.0,1.2390649318695068,0.46,0.39108176100628933,0.4331515151515151,0.46,1.1485,9.904166666666667e-05
6.0,150.0,1.1064116954803467,0.55,0.5063913470993117,0.6227397260273972,0.55,0.9837,9.8e-05
7.0,175.0,1.100579857826233,0.59,0.5952416390270868,0.6309983291562239,0.59,0.7425,9.695833333333334e-05
8.0,200.0,1.1809202432632446,0.59,0.5701942779562237,0.6117939110070257,0.59,0.5976,9.595833333333334e-05
9.0,225.0,1.099703311920166,0.6,0.5914218310404461,0.6216115942028985,0.6,0.4431,9.491666666666668e-05
10.0,250.0,1.1029417514801025,0.62,0.6226862611073137,0.6302208660273176,0.62,0.3395,9.3875e-05
11.0,275.0,1.249279499053955,0.67,0.6554096663215203,0.6704251207729469,0.67,0.236,9.283333333333334e-05
12.0,300.0,1.2811235189437866,0.67,0.6573675213675213,0.6658361197110423,0.67,0.1539,9.183333333333333e-05
13.0,325.0,1.3132456541061401,0.63,0.6316629141806448,0.6386411149825784,0.63,0.1224,9.079166666666667e-05
14.0,350.0,1.5442652702331543,0.64,0.6297825059101655,0.6328658008658009,0.64,0.0664,8.975e-05
15.0,375.0,1.715883493423462,0.58,0.5737820512820513,0.5760812379110252,0.58,0.0568,8.870833333333334e-05
16.0,400.0,1.782570242881775,0.65,0.64030787276366,0.6470158730158729,0.65,0.0233,8.766666666666668e-05
17.0,425.0,1.856451153755188,0.63,0.6148916939379773,0.6229930486593842,0.63,0.0247,8.6625e-05
18.0,450.0,1.9027386903762817,0.65,0.6344216260663994,0.644907268170426,0.65,0.0097,8.558333333333333e-05
19.0,475.0,1.9948071241378784,0.61,0.6021247771836007,0.6060771929824561,0.61,0.0151,8.454166666666667e-05
20.0,500.0,1.9423186779022217,0.62,0.6208831908831908,0.622593984962406,0.62,0.01,8.35e-05
21.0,525.0,2.219700336456299,0.65,0.6350225402504472,0.6407843137254902,0.65,0.0155,8.245833333333334e-05
22.0,550.0,2.2080237865448,0.66,0.6495838305359597,0.6533913458594727,0.66,0.0038,8.141666666666668e-05
23.0,575.0,2.205995798110962,0.66,0.6502934770746244,0.6516473429951691,0.66,0.0031,8.0375e-05
24.0,600.0,2.0431220531463623,0.7,0.6956056022408964,0.6936718614718614,0.7,0.0064,7.933333333333334e-05
25.0,625.0,2.1123311519622803,0.69,0.6855646735049865,0.6857069029162052,0.69,0.0078,7.829166666666667e-05
26.0,650.0,2.2928993701934814,0.66,0.64740589569161,0.6500915331807781,0.66,0.0036,7.725e-05
27.0,675.0,2.2148425579071045,0.66,0.657457031593125,0.6566390614216701,0.66,0.005,7.620833333333333e-05
28.0,700.0,2.032820701599121,0.67,0.6667850754759734,0.665875384788226,0.67,0.0105,7.516666666666667e-05
29.0,725.0,2.3435873985290527,0.64,0.6198237620629646,0.643305000160984,0.64,0.0015,7.4125e-05
30.0,750.0,2.229153633117676,0.66,0.6527723279631786,0.6516868686868686,0.66,0.0024,7.308333333333334e-05
31.0,775.0,2.5941176414489746,0.67,0.6517098024506126,0.6594591867621834,0.67,0.0057,7.204166666666668e-05
32.0,800.0,2.4362969398498535,0.67,0.6643823326432021,0.6659999999999999,0.67,0.0015,7.1e-05
33.0,825.0,2.34336519241333,0.65,0.642456730307677,0.6434321542369645,0.65,0.0007,6.995833333333333e-05
34.0,850.0,2.3478317260742188,0.66,0.6532015251622668,0.6533057280883368,0.66,0.0004,6.891666666666667e-05
35.0,875.0,2.3542585372924805,0.67,0.6594425889554649,0.66127950310559,0.67,0.001,6.7875e-05
36.0,900.0,2.313119411468506,0.64,0.6314914476428869,0.6334704184704184,0.64,0.0005,6.683333333333334e-05
37.0,925.0,2.4565823078155518,0.69,0.6793241120737702,0.6847604839037064,0.69,0.011,6.579166666666668e-05
38.0,950.0,2.3514089584350586,0.66,0.6514156900671293,0.6536219336219337,0.66,0.0015,6.475e-05
39.0,975.0,2.458688259124756,0.67,0.6617546756033748,0.6631394799054374,0.67,0.0005,6.370833333333334e-05
40.0,1000.0,2.524240732192993,0.67,0.65661089793255,0.6630379871246744,0.67,0.0021,6.266666666666667e-05
41.0,1025.0,2.5552401542663574,0.66,0.6529965272682808,0.6544199594731509,0.66,0.0015,6.1625e-05
42.0,1050.0,2.485175132751465,0.66,0.649977736549165,0.648640127987954,0.66,0.0003,6.058333333333333e-05
43.0,1075.0,2.7320239543914795,0.64,0.6253086679016884,0.6380314465408805,0.64,0.0007,5.954166666666667e-05
44.0,1100.0,2.6913769245147705,0.65,0.6368161409491333,0.6470575798470535,0.65,0.0004,5.85e-05
45.0,1125.0,2.475989580154419,0.69,0.6827109974424552,0.6826666666666666,0.69,0.005,5.745833333333334e-05
46.0,1150.0,2.285141706466675,0.66,0.6580952380952381,0.66,0.66,0.0013,5.641666666666667e-05
47.0,1175.0,2.239905595779419,0.67,0.6668267306922769,0.6664695652173913,0.67,0.0003,5.5375e-05
48.0,1200.0,2.4396698474884033,0.66,0.6531005709266579,0.6601515151515152,0.66,0.0007,5.433333333333334e-05
49.0,1225.0,2.4760260581970215,0.67,0.661812792615212,0.6621705358060584,0.67,0.0068,5.329166666666667e-05
50.0,1250.0,2.5945165157318115,0.69,0.6750724637681159,0.6825951825951826,0.69,0.001,5.2249999999999996e-05
51.0,1275.0,2.3733937740325928,0.68,0.6768017009213324,0.6750100775193798,0.68,0.0002,5.1208333333333336e-05
52.0,1300.0,2.4851810932159424,0.66,0.6522185080928924,0.6515356151711379,0.66,0.0003,5.0166666666666675e-05
53.0,1325.0,2.4473516941070557,0.67,0.6640341718082583,0.6634782608695652,0.67,0.0002,4.9125e-05
54.0,1350.0,2.3937668800354004,0.69,0.6862095238095237,0.6849242424242423,0.69,0.0002,4.8083333333333334e-05
55.0,1375.0,2.430422782897949,0.66,0.653323950269763,0.6541047851316121,0.66,0.0001,4.704166666666667e-05
56.0,1400.0,2.4234542846679688,0.68,0.6745469387755102,0.6728743961352657,0.68,0.0002,4.600000000000001e-05
57.0,1425.0,2.463348388671875,0.65,0.6441196013289036,0.6434782608695652,0.65,0.0016,4.495833333333333e-05
58.0,1450.0,2.558351516723633,0.66,0.653323950269763,0.6541047851316121,0.66,0.0002,4.3916666666666666e-05
59.0,1475.0,2.6481592655181885,0.7,0.6837681159420289,0.6902874902874904,0.7,0.0006,4.2875000000000005e-05
60.0,1500.0,2.568359613418579,0.64,0.6338306417157993,0.6317054263565891,0.64,0.0003,4.183333333333334e-05
61.0,1525.0,2.514315605163574,0.67,0.6651620648259303,0.6628521739130434,0.67,0.0001,4.0791666666666664e-05
62.0,1550.0,2.543076515197754,0.66,0.6560797118847539,0.6553743961352657,0.66,0.001,3.9750000000000004e-05
63.0,1575.0,2.6751294136047363,0.67,0.6651620648259303,0.6628521739130434,0.67,0.0033,3.870833333333334e-05
64.0,1600.0,2.6603219509124756,0.66,0.6569286914765905,0.6572584541062801,0.66,0.0001,3.766666666666667e-05
65.0,1625.0,2.6580617427825928,0.63,0.6222405557967868,0.6239855072463767,0.63,0.0001,3.6625e-05
66.0,1650.0,2.665095806121826,0.64,0.6332952146375791,0.6337759650155579,0.64,0.0001,3.5583333333333335e-05
67.0,1675.0,2.724411725997925,0.65,0.6379589371980676,0.6402727272727273,0.65,0.0001,3.454166666666667e-05
68.0,1700.0,2.680598735809326,0.65,0.6405889551178305,0.6403933747412008,0.65,0.0002,3.35e-05
69.0,1725.0,2.6995959281921387,0.64,0.6298201051876644,0.6310142238713667,0.64,0.0001,3.2458333333333334e-05
70.0,1750.0,2.7647407054901123,0.65,0.6379589371980676,0.6402727272727273,0.65,0.0001,3.141666666666667e-05
71.0,1775.0,2.798706293106079,0.63,0.6164137601131424,0.6281191973644804,0.63,0.0001,3.0375000000000003e-05
72.0,1800.0,2.765819787979126,0.64,0.6278277315243088,0.6370001927896665,0.64,0.0001,2.9333333333333336e-05
73.0,1825.0,2.7586100101470947,0.63,0.6164137601131424,0.6281191973644804,0.63,0.0001,2.8291666666666665e-05
74.0,1850.0,2.726255178451538,0.63,0.6164137601131424,0.6281191973644804,0.63,0.0001,2.725e-05
75.0,1875.0,2.663663625717163,0.66,0.6505641883815444,0.6532467532467533,0.66,0.0001,2.6208333333333335e-05
76.0,1900.0,2.6319403648376465,0.65,0.6415909090909091,0.6424242424242425,0.65,0.0001,2.5166666666666667e-05
77.0,1925.0,2.6480517387390137,0.66,0.6505641883815444,0.6532467532467533,0.66,0.0001,2.4125e-05
78.0,1950.0,2.6501314640045166,0.66,0.6505641883815444,0.6532467532467533,0.66,0.0,2.3083333333333333e-05
79.0,1975.0,2.662229061126709,0.65,0.6381642512077295,0.645,0.65,0.0002,2.204166666666667e-05
80.0,2000.0,2.6517951488494873,0.65,0.6381642512077295,0.645,0.65,0.0001,2.1e-05
81.0,2025.0,2.615473985671997,0.66,0.6524395965282664,0.6520494491632327,0.66,0.0002,1.9958333333333335e-05
82.0,2050.0,2.612255334854126,0.67,0.6630790697674419,0.6616370223978919,0.67,0.0003,1.8916666666666668e-05
83.0,2075.0,2.6557457447052,0.71,0.6973548066160926,0.7026797385620915,0.71,0.0001,1.7875e-05
84.0,2100.0,2.6574866771698,0.7,0.6888979039891818,0.6912056737588652,0.7,0.0002,1.6833333333333334e-05
85.0,2125.0,2.6963415145874023,0.7,0.6888979039891818,0.6912056737588652,0.7,0.0001,1.579166666666667e-05
86.0,2150.0,2.702205181121826,0.7,0.6878609625668449,0.6905333333333332,0.7,0.0001,1.475e-05
87.0,2175.0,2.6802990436553955,0.68,0.671215131148516,0.6702966183574879,0.68,0.0001,1.3708333333333334e-05
88.0,2200.0,2.659741163253784,0.69,0.6833541927409261,0.6824380952380952,0.69,0.0002,1.2666666666666668e-05
89.0,2225.0,2.6479270458221436,0.67,0.6603889693577646,0.6644444444444444,0.67,0.0003,1.1625000000000001e-05
90.0,2250.0,2.647637367248535,0.66,0.6505641883815444,0.6532467532467533,0.66,0.0001,1.0583333333333334e-05
91.0,2275.0,2.6562013626098633,0.65,0.6393719806763286,0.6438181818181817,0.65,0.0,9.541666666666667e-06
92.0,2300.0,2.646759033203125,0.66,0.6505641883815444,0.6532467532467533,0.66,0.0,8.500000000000002e-06
93.0,2325.0,2.6298978328704834,0.66,0.6505641883815444,0.6532467532467533,0.66,0.0001,7.458333333333334e-06
94.0,2350.0,2.6207001209259033,0.66,0.6505641883815444,0.6532467532467533,0.66,0.0,6.4166666666666665e-06
95.0,2375.0,2.598052978515625,0.67,0.6630790697674419,0.6616370223978919,0.67,0.0003,5.375e-06
96.0,2400.0,2.5816168785095215,0.67,0.6630790697674419,0.6616370223978919,0.67,0.0001,4.333333333333334e-06
97.0,2425.0,2.5794172286987305,0.67,0.6630790697674419,0.6616370223978919,0.67,0.0001,3.2916666666666664e-06
98.0,2450.0,2.575436592102051,0.67,0.6630790697674419,0.6616370223978919,0.67,0.0,2.25e-06
99.0,2475.0,2.577502727508545,0.67,0.6630790697674419,0.6616370223978919,0.67,0.0001,1.2083333333333333e-06
100.0,2500.0,2.5771164894104004,0.67,0.6630790697674419,0.6616370223978919,0.67,0.0001,1.6666666666666668e-07
