epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,0.5332310199737549,0.4,0.22857142857142854,0.16,0.4,0.6311,1.2e-05
2.0,50.0,0.5026470422744751,0.4,0.22857142857142854,0.16,0.4,0.5159,2.45e-05
3.0,75.0,0.5325216054916382,0.4,0.22857142857142854,0.16,0.4,0.4875,3.7e-05
4.0,100.0,0.4816955626010895,0.4,0.3110053990952868,0.27870441870441875,0.4,0.4592,4.9500000000000004e-05
5.0,125.0,0.3533277213573456,0.57,0.5199247648902822,0.5891071428571428,0.57,0.3387,4.936842105263158e-05
6.0,150.0,0.391255646944046,0.63,0.6127838827838827,0.6780784313725491,0.63,0.2083,4.871052631578948e-05
7.0,175.0,0.4471321403980255,0.61,0.6045135566188198,0.6426344086021506,0.61,0.1208,4.805263157894737e-05
8.0,200.0,0.44416487216949463,0.66,0.633405017921147,0.7148888888888889,0.66,0.0631,4.739473684210526e-05
9.0,225.0,0.44636040925979614,0.71,0.7036603028308097,0.7301835520918786,0.71,0.0494,4.673684210526316e-05
10.0,250.0,0.522407054901123,0.67,0.6626043325131471,0.7073301127214172,0.67,0.0341,4.607894736842105e-05
11.0,275.0,0.6853535175323486,0.61,0.5933485966742446,0.6846926406926406,0.61,0.0197,4.542105263157895e-05
12.0,300.0,0.7076887488365173,0.6,0.5858503401360544,0.6572940309506263,0.6,0.0134,4.478947368421053e-05
13.0,325.0,0.6513897180557251,0.66,0.6475475923852184,0.7107142857142857,0.66,0.0082,4.413157894736842e-05
14.0,350.0,0.6495815515518188,0.64,0.6314232699512264,0.6573389355742297,0.64,0.0044,4.347368421052632e-05
15.0,375.0,0.6925248503684998,0.62,0.6146692456479691,0.6353439153439153,0.62,0.0036,4.281578947368422e-05
16.0,400.0,0.6917405128479004,0.62,0.6121631205673759,0.6450010582010581,0.62,0.0032,4.215789473684211e-05
17.0,425.0,0.7075294256210327,0.64,0.631194847020934,0.6691758241758242,0.64,0.0028,4.15e-05
18.0,450.0,0.7260107398033142,0.65,0.639936507936508,0.6756190476190476,0.65,0.0026,4.08421052631579e-05
19.0,475.0,0.7368124127388,0.64,0.6308305028305028,0.6677677967738819,0.64,0.0023,4.018421052631579e-05
20.0,500.0,0.7427834868431091,0.63,0.621937106918239,0.661581311769991,0.63,0.0021,3.9526315789473686e-05
21.0,525.0,0.7505619525909424,0.62,0.6124964539007093,0.6539153439153439,0.62,0.002,3.8868421052631584e-05
22.0,550.0,0.7336587309837341,0.67,0.6576608639587362,0.7088297013720744,0.67,0.0019,3.8210526315789476e-05
23.0,575.0,0.7425570487976074,0.66,0.647536231884058,0.7022857142857143,0.66,0.0017,3.7552631578947374e-05
24.0,600.0,0.7540799975395203,0.66,0.6485476190476192,0.6965741155396329,0.66,0.0016,3.6894736842105265e-05
25.0,625.0,0.8399587869644165,0.62,0.6191800930898675,0.6273093005318069,0.62,0.0017,3.6236842105263156e-05
26.0,650.0,0.7484106421470642,0.65,0.6454798534798535,0.668672969187675,0.65,0.0034,3.5578947368421054e-05
27.0,675.0,0.725105881690979,0.66,0.6572394584139265,0.6640476190476191,0.66,0.009,3.492105263157895e-05
28.0,700.0,0.7875072360038757,0.67,0.6506190476190475,0.7155357142857143,0.67,0.0017,3.426315789473684e-05
29.0,725.0,0.9933146834373474,0.62,0.6085022640195054,0.6701666666666667,0.62,0.0014,3.360526315789474e-05
30.0,750.0,0.7852306962013245,0.64,0.6419232373800584,0.6493073593073594,0.64,0.0053,3.294736842105263e-05
31.0,775.0,0.8566616177558899,0.6,0.597435207604699,0.6187220990391722,0.6,0.0086,3.228947368421053e-05
32.0,800.0,0.8231768608093262,0.58,0.5783492063492064,0.5785521235521236,0.58,0.0036,3.163157894736842e-05
33.0,825.0,0.8551475405693054,0.66,0.6606146341463415,0.6621428571428573,0.66,0.0068,3.1e-05
34.0,850.0,0.8447906374931335,0.64,0.6365084317568038,0.6625275888133031,0.64,0.0173,3.0342105263157893e-05
35.0,875.0,0.750196099281311,0.67,0.659854987779516,0.6761655773420481,0.67,0.0033,2.968421052631579e-05
36.0,900.0,0.8405164480209351,0.66,0.656165557958329,0.6582270210409744,0.66,0.001,2.9026315789473685e-05
37.0,925.0,0.8799267411231995,0.63,0.6273587333003464,0.6310973084886129,0.63,0.001,2.8368421052631583e-05
38.0,950.0,0.8215184211730957,0.66,0.6516932911990121,0.6731674641148325,0.66,0.0009,2.7710526315789474e-05
39.0,975.0,0.8375186324119568,0.66,0.651872621512373,0.6639148037317374,0.66,0.0009,2.705263157894737e-05
40.0,1000.0,0.8971701264381409,0.65,0.6258367403699069,0.6914715821812597,0.65,0.0071,2.6394736842105267e-05
41.0,1025.0,0.9544863700866699,0.61,0.5996362858365426,0.6251515151515151,0.61,0.005,2.5736842105263158e-05
42.0,1050.0,1.0235662460327148,0.64,0.6413277961409158,0.6504637313905606,0.64,0.001,2.5078947368421053e-05
43.0,1075.0,0.9994205236434937,0.6,0.5966537384184443,0.6188509803921568,0.6,0.0009,2.4421052631578948e-05
44.0,1100.0,0.9379285573959351,0.63,0.6308925409635608,0.6397264437689969,0.63,0.0008,2.3763157894736842e-05
45.0,1125.0,0.9381127953529358,0.61,0.6100536398467433,0.6213661814109742,0.61,0.003,2.3131578947368422e-05
46.0,1150.0,1.1025002002716064,0.61,0.6086222222222223,0.6207745098039216,0.61,0.0079,2.2473684210526316e-05
47.0,1175.0,0.9260231852531433,0.62,0.6100152885896627,0.6554298790454398,0.62,0.0061,2.181578947368421e-05
48.0,1200.0,1.023830533027649,0.63,0.6294868585732165,0.6346031746031745,0.63,0.0008,2.1157894736842106e-05
49.0,1225.0,0.9844091534614563,0.64,0.6395998399359744,0.6418150197628458,0.64,0.0061,2.05e-05
50.0,1250.0,0.9525155425071716,0.66,0.6576356426125097,0.6724834467120181,0.66,0.0007,1.9842105263157895e-05
