epoch,step_train,train_loss,learning_rate,step_eval,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted
0.9922480620155039,80,1.3159,1.2343750000000002e-05,80,1.2689697742462158,0.39,0.25339552238805974,0.24411347517730497,0.39
1.9922480620155039,160,1.2347,2.484375e-05,160,1.2707372903823853,0.37,0.2615238095238095,0.22777408637873756,0.37
2.992248062015504,240,1.18,3.7343749999999996e-05,240,1.2308202981948853,0.42,0.28607391613361766,0.4259574468085106,0.42
3.992248062015504,320,0.8942,4.96875e-05,320,1.0141541957855225,0.64,0.6022269960615825,0.6468952062430323,0.64
4.992248062015504,400,0.5275,4.949869791666667e-05,400,0.8386691212654114,0.69,0.7041554149085795,0.7487201570359465,0.69
5.992248062015504,480,0.3593,4.897786458333334e-05,480,0.7402023077011108,0.78,0.7797563836426488,0.7994329004329005,0.78
6.992248062015504,560,0.2619,4.8457031250000004e-05,560,0.8252140879631042,0.77,0.7697899329764744,0.8046498599439776,0.77
7.992248062015504,640,0.209,4.793619791666667e-05,640,0.752989649772644,0.77,0.7719172059067528,0.7848725187855622,0.77
8.992248062015504,720,0.1783,4.741536458333334e-05,720,0.7647095322608948,0.8,0.7998373939965,0.8126868686868687,0.8
9.992248062015504,800,0.1421,4.689453125e-05,800,0.8989818096160889,0.79,0.7886094454744341,0.820660724896019,0.79
10.992248062015504,880,0.1043,4.637369791666667e-05,880,0.9067431688308716,0.77,0.7710430778371955,0.7946039340776183,0.77
11.992248062015504,960,0.0734,4.585286458333334e-05,960,1.345463752746582,0.77,0.7730012321774337,0.7898275968513659,0.77
12.992248062015504,1040,0.0859,4.533203125e-05,1040,1.0288770198822021,0.8,0.8021485991294308,0.8259775441949354,0.8
13.992248062015504,1120,0.0545,4.481119791666667e-05,1120,1.1378775835037231,0.8,0.7986805742541867,0.8221228395664485,0.8
14.992248062015504,1200,0.0348,4.4290364583333336e-05,1200,1.1669796705245972,0.82,0.8190113905007523,0.8348095238095238,0.82
15.992248062015504,1280,0.0365,4.376953125e-05,1280,1.252691626548767,0.78,0.7878280188283198,0.8198981173864894,0.78
16.992248062015506,1360,0.0389,4.324869791666667e-05,1360,1.4624245166778564,0.79,0.7948965300272657,0.8166253901137622,0.79
17.992248062015506,1440,0.0178,4.272786458333334e-05,1440,1.2744783163070679,0.81,0.8126708949964764,0.8436583223539746,0.81
18.992248062015506,1520,0.0188,4.220703125e-05,1520,1.4171605110168457,0.82,0.8228398141354853,0.8519053771909314,0.82
19.992248062015506,1600,0.019,4.168619791666667e-05,1600,1.3900080919265747,0.81,0.8144874769351017,0.8416190476190476,0.81
20.992248062015506,1680,0.0198,4.116536458333334e-05,1680,1.4574123620986938,0.82,0.8212252597105701,0.8437983789260385,0.82
21.992248062015506,1760,0.0109,4.0644531250000004e-05,1760,1.5295648574829102,0.82,0.8196059431524548,0.8299525691699604,0.82
22.992248062015506,1840,0.0103,4.012369791666667e-05,1840,1.5633856058120728,0.82,0.8223730826323602,0.8425672877846792,0.82
23.992248062015506,1920,0.0197,3.960286458333334e-05,1920,1.6583431959152222,0.81,0.8097444040414207,0.834503791947401,0.81
24.992248062015506,2000,0.0065,3.908203125e-05,2000,1.5037535429000854,0.82,0.820065861398935,0.8408614718614719,0.82
25.992248062015506,2080,0.0022,3.856119791666667e-05,2080,1.6264630556106567,0.79,0.7927480620155037,0.8182859931830184,0.79
26.992248062015506,2160,0.0097,3.804036458333334e-05,2160,1.9180485010147095,0.78,0.7851400966183576,0.8299649122807018,0.78
27.992248062015506,2240,0.0129,3.751953125e-05,2240,1.8542451858520508,0.8,0.8030723078177223,0.8323170446574701,0.8
28.992248062015506,2320,0.0103,3.699869791666667e-05,2320,1.8245502710342407,0.78,0.7795169082125604,0.8115627530364372,0.78
29.992248062015506,2400,0.0116,3.6477864583333336e-05,2400,1.861029028892517,0.76,0.7629844337090713,0.7795159474671669,0.76
30.992248062015506,2480,0.0007,3.595703125e-05,2480,1.7727470397949219,0.78,0.7818300247220619,0.8179544740973311,0.78
31.992248062015506,2560,0.0103,3.543619791666667e-05,2560,1.7102622985839844,0.78,0.7811109139307897,0.7976714975845411,0.78
32.992248062015506,2640,0.0055,3.492187500000001e-05,2640,1.8231704235076904,0.78,0.7866910615589862,0.8125925925925926,0.78
