epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,1.288720726966858,0.41,0.2504554865424431,0.293265306122449,0.41,1.3317,1.2e-05
2.0,50.0,1.2890185117721558,0.4,0.22857142857142854,0.16,0.4,1.292,2.45e-05
3.0,75.0,1.2802734375,0.4,0.22857142857142854,0.16,0.4,1.2768,3.7e-05
4.0,100.0,1.272890567779541,0.41,0.264078431372549,0.2925,0.41,1.2858,4.9500000000000004e-05
5.0,125.0,1.248388648033142,0.4,0.22857142857142854,0.16,0.4,1.2619,4.9520833333333335e-05
6.0,150.0,1.1874170303344727,0.43,0.3164876799137088,0.4945507246376812,0.43,1.2093,4.9e-05
7.0,175.0,1.1210522651672363,0.49,0.44564267812388114,0.45642140468227427,0.49,1.1018,4.85e-05
8.0,200.0,1.028076171875,0.52,0.4745705241697516,0.5072768878718535,0.52,0.9712,4.797916666666667e-05
9.0,225.0,1.001339077949524,0.55,0.5023774523348992,0.5730158730158731,0.55,0.8251,4.747916666666667e-05
10.0,250.0,0.8873321413993835,0.58,0.5573779983457403,0.5431578947368422,0.58,0.7127,4.695833333333334e-05
11.0,275.0,0.97389817237854,0.59,0.5688645109921705,0.6349242424242424,0.59,0.6152,4.64375e-05
12.0,300.0,0.9341871738433838,0.57,0.5460230502891006,0.6227122832026609,0.57,0.5404,4.591666666666667e-05
13.0,325.0,1.0456757545471191,0.6,0.5725958485958487,0.6528289473684211,0.6,0.4335,4.539583333333334e-05
14.0,350.0,1.032893180847168,0.59,0.5741134113411341,0.6163934426229509,0.59,0.3563,4.4875e-05
15.0,375.0,0.9862199425697327,0.63,0.6237491188387674,0.6306503401360544,0.63,0.2611,4.435416666666667e-05
16.0,400.0,1.085750699043274,0.63,0.6161346801346801,0.6276623376623376,0.63,0.227,4.383333333333334e-05
17.0,425.0,1.1590229272842407,0.63,0.6205517149517149,0.6372281639928699,0.63,0.171,4.33125e-05
18.0,450.0,1.3808549642562866,0.62,0.5898975468975469,0.6031595881595881,0.62,0.1397,4.2791666666666666e-05
19.0,475.0,1.2814114093780518,0.62,0.610320926466108,0.6277848739495798,0.62,0.1201,4.2270833333333335e-05
20.0,500.0,1.6704661846160889,0.61,0.5893069306930694,0.6320417287630403,0.61,0.106,4.175e-05
21.0,525.0,1.4733079671859741,0.63,0.6181837747293014,0.6402399355877617,0.63,0.0609,4.122916666666667e-05
22.0,550.0,1.4878370761871338,0.65,0.638102997110743,0.6576694402125082,0.65,0.0583,4.070833333333334e-05
23.0,575.0,1.7104800939559937,0.67,0.6534427796672488,0.6984117647058824,0.67,0.0421,4.01875e-05
24.0,600.0,1.6621170043945312,0.63,0.6188886016751494,0.6388179225751006,0.63,0.0267,3.966666666666667e-05
25.0,625.0,1.6922601461410522,0.65,0.6420259287229836,0.6575111492281303,0.65,0.028,3.9145833333333334e-05
26.0,650.0,1.8322207927703857,0.64,0.6293082136886894,0.6460280112044817,0.64,0.013,3.8625e-05
27.0,675.0,1.9233688116073608,0.64,0.6323927068723704,0.6473423180592992,0.64,0.0168,3.810416666666667e-05
28.0,700.0,1.9097294807434082,0.63,0.6231748381128586,0.6351538461538462,0.63,0.0153,3.7583333333333337e-05
29.0,725.0,1.9322052001953125,0.63,0.6237318840579711,0.6411888111888112,0.63,0.0163,3.70625e-05
30.0,750.0,2.028216600418091,0.64,0.6308087053897463,0.6547142857142858,0.64,0.0079,3.654166666666667e-05
31.0,775.0,1.9956954717636108,0.64,0.6296991886831704,0.649891774891775,0.64,0.011,3.602083333333334e-05
32.0,800.0,2.137946128845215,0.65,0.6401998107475473,0.6714912280701754,0.65,0.0039,3.55e-05
33.0,825.0,2.149012804031372,0.64,0.6320212573107784,0.6513789991796554,0.64,0.0135,3.4979166666666665e-05
34.0,850.0,2.120661973953247,0.64,0.6338210895487492,0.6498039215686273,0.64,0.0055,3.4458333333333335e-05
35.0,875.0,2.2664177417755127,0.64,0.6311796690307329,0.6593233082706768,0.64,0.0048,3.39375e-05
36.0,900.0,2.2861685752868652,0.65,0.6422329751654451,0.6607777777777777,0.65,0.008,3.341666666666667e-05
37.0,925.0,2.3059630393981934,0.62,0.5931613792603073,0.5850444444444445,0.62,0.0127,3.289583333333334e-05
38.0,950.0,2.2342002391815186,0.64,0.6316585172459364,0.6484444444444445,0.64,0.0072,3.2375e-05
39.0,975.0,2.2807774543762207,0.66,0.647838225771431,0.6702283189955824,0.66,0.0013,3.185416666666667e-05
40.0,1000.0,2.1127114295959473,0.67,0.6629026377349357,0.6789159632637893,0.67,0.0014,3.1333333333333334e-05
41.0,1025.0,2.063826084136963,0.66,0.6530674632288719,0.6547213779128672,0.66,0.0062,3.08125e-05
42.0,1050.0,2.2681779861450195,0.65,0.639968480060646,0.6550578798650989,0.65,0.0031,3.0291666666666667e-05
43.0,1075.0,2.355698823928833,0.65,0.6426155164402307,0.6573899371069182,0.65,0.0015,2.9770833333333336e-05
44.0,1100.0,2.38230562210083,0.64,0.6333976476807189,0.6452014652014653,0.64,0.0048,2.925e-05
45.0,1125.0,2.483013868331909,0.63,0.6239584859584859,0.6431888544891641,0.63,0.0019,2.872916666666667e-05
46.0,1150.0,2.492957592010498,0.65,0.6400438498699367,0.6637518796992481,0.65,0.0013,2.8208333333333336e-05
47.0,1175.0,2.386944532394409,0.65,0.6422910394265233,0.6635708374710362,0.65,0.0021,2.76875e-05
48.0,1200.0,2.4213292598724365,0.65,0.6326562395766662,0.6478976034858388,0.65,0.0081,2.716666666666667e-05
49.0,1225.0,2.4530534744262695,0.65,0.643641393296805,0.6571408591408592,0.65,0.0011,2.6645833333333335e-05
50.0,1250.0,2.5042388439178467,0.63,0.6036915504511895,0.5932905982905983,0.63,0.005,2.6124999999999998e-05
51.0,1275.0,2.4423959255218506,0.66,0.6526284895228994,0.6664113712374582,0.66,0.0006,2.5604166666666668e-05
52.0,1300.0,2.4183859825134277,0.65,0.6432608695652173,0.6606993006993008,0.65,0.0005,2.5083333333333338e-05
53.0,1325.0,2.6544244289398193,0.65,0.6400438498699367,0.6637518796992481,0.65,0.0026,2.45625e-05
54.0,1350.0,2.3699872493743896,0.65,0.6454836829836829,0.6520727272727272,0.65,0.0022,2.4041666666666667e-05
55.0,1375.0,2.423722982406616,0.68,0.6735311667056348,0.6902521008403362,0.68,0.0081,2.3520833333333334e-05
56.0,1400.0,2.5017426013946533,0.66,0.6525217391304348,0.6713461538461538,0.66,0.0007,2.3000000000000003e-05
57.0,1425.0,2.490455389022827,0.68,0.6735311667056348,0.6902521008403362,0.68,0.0004,2.2479166666666666e-05
58.0,1450.0,2.470292806625366,0.67,0.6628123624031552,0.6802235294117648,0.67,0.0011,2.1958333333333333e-05
59.0,1475.0,2.6679155826568604,0.67,0.6612765957446808,0.6832804232804233,0.67,0.0013,2.1437500000000003e-05
60.0,1500.0,2.5256850719451904,0.67,0.6628123624031552,0.6802235294117648,0.67,0.0003,2.091666666666667e-05
61.0,1525.0,2.644209384918213,0.67,0.6612765957446808,0.6832804232804233,0.67,0.0017,2.0395833333333332e-05
62.0,1550.0,2.4962966442108154,0.66,0.6535391461549159,0.6681142857142858,0.66,0.0022,1.9875000000000002e-05
63.0,1575.0,2.5373728275299072,0.66,0.6538356881214024,0.6696365186390761,0.66,0.0003,1.935416666666667e-05
64.0,1600.0,2.647477149963379,0.66,0.6525217391304348,0.6713461538461538,0.66,0.0006,1.8833333333333335e-05
65.0,1625.0,2.5251266956329346,0.67,0.6629981844242714,0.675156862745098,0.67,0.0007,1.83125e-05
66.0,1650.0,2.548788547515869,0.66,0.6517588325652842,0.667321476934188,0.66,0.0007,1.7791666666666668e-05
67.0,1675.0,2.5914056301116943,0.65,0.6424741200828157,0.6543006993006993,0.65,0.0008,1.7270833333333334e-05
68.0,1700.0,2.592801809310913,0.65,0.6424741200828157,0.6543006993006993,0.65,0.0006,1.675e-05
69.0,1725.0,2.5263304710388184,0.63,0.6204629413140051,0.626955547436366,0.63,0.0003,1.6229166666666667e-05
70.0,1750.0,2.5739243030548096,0.63,0.6204629413140051,0.626955547436366,0.63,0.0007,1.5708333333333333e-05
71.0,1775.0,2.6145496368408203,0.64,0.6332285090795731,0.6421492233256939,0.64,0.0003,1.5187500000000002e-05
72.0,1800.0,2.762073278427124,0.66,0.6478385371744005,0.6712002648129759,0.66,0.0007,1.4666666666666668e-05
73.0,1825.0,2.6584322452545166,0.66,0.6526284895228994,0.6664113712374582,0.66,0.0006,1.4145833333333333e-05
74.0,1850.0,2.6797595024108887,0.66,0.6525675419246187,0.6653959373959374,0.66,0.0011,1.3625e-05
75.0,1875.0,2.6040148735046387,0.66,0.6525981844242713,0.6643235294117648,0.66,0.0004,1.3104166666666667e-05
76.0,1900.0,2.5685880184173584,0.66,0.6531444952562966,0.663388746803069,0.66,0.0003,1.2583333333333334e-05
77.0,1925.0,2.6448519229888916,0.65,0.6424741200828157,0.6543006993006993,0.65,0.0003,1.20625e-05
78.0,1950.0,2.6485910415649414,0.64,0.6297085523172479,0.6391070234113713,0.64,0.0002,1.1541666666666667e-05
79.0,1975.0,2.6100757122039795,0.65,0.643324968176032,0.6522142857142857,0.65,0.0005,1.1020833333333335e-05
80.0,2000.0,2.616982936859131,0.65,0.6392829506384493,0.6498235294117647,0.65,0.0022,1.05e-05
81.0,2025.0,2.7019541263580322,0.65,0.6424741200828157,0.6543006993006993,0.65,0.0003,9.979166666666668e-06
82.0,2050.0,2.6806695461273193,0.64,0.6287884057971014,0.6405128205128205,0.64,0.0005,9.458333333333334e-06
83.0,2075.0,2.6897060871124268,0.65,0.6385538246919321,0.6581794871794873,0.65,0.0004,8.9375e-06
84.0,2100.0,2.657500982284546,0.65,0.6385538246919321,0.6581794871794873,0.65,0.0001,8.416666666666667e-06
