epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,0.8136792182922363,0.33,0.25290845648604265,0.5685511741249446,0.33,0.8508,1.2e-05
2.0,50.0,0.7964813113212585,0.4,0.22857142857142854,0.16,0.4,0.8444,2.45e-05
3.0,75.0,0.7662190794944763,0.38,0.35839789196310934,0.3581360980639248,0.38,0.8284,3.7e-05
4.0,100.0,0.6908114552497864,0.56,0.5190689493433396,0.5266904761904762,0.56,0.7698,4.9500000000000004e-05
5.0,125.0,0.6800913214683533,0.58,0.5476424382069542,0.5333116460637606,0.58,0.7138,4.936842105263158e-05
6.0,150.0,0.6712068319320679,0.55,0.5612794643959027,0.6364253393665158,0.55,0.6793,4.871052631578948e-05
7.0,175.0,0.6249828934669495,0.66,0.6316241360978203,0.6819999999999999,0.66,0.6513,4.805263157894737e-05
8.0,200.0,0.6352178454399109,0.61,0.5708260704812429,0.7372445820433435,0.61,0.6354,4.739473684210526e-05
9.0,225.0,0.658189594745636,0.58,0.5623285849952516,0.57787099079782,0.58,0.6038,4.673684210526316e-05
10.0,250.0,0.6066625118255615,0.59,0.5912751241225817,0.6225694444444444,0.59,0.6254,4.607894736842105e-05
11.0,275.0,0.6098149418830872,0.61,0.6056643808535349,0.6052298850574713,0.61,0.5919,4.542105263157895e-05
12.0,300.0,0.6182762384414673,0.65,0.6195831087151842,0.6621367521367522,0.65,0.5903,4.476315789473685e-05
13.0,325.0,0.6388828754425049,0.61,0.5931100478468899,0.5919444444444444,0.61,0.5789,4.413157894736842e-05
14.0,350.0,0.6032222509384155,0.66,0.6518081715444798,0.6643297872340425,0.66,0.5859,4.347368421052632e-05
15.0,375.0,0.6422390937805176,0.63,0.626447204968944,0.6730769230769232,0.63,0.5799,4.281578947368422e-05
16.0,400.0,0.6235353350639343,0.65,0.6454891304347825,0.6684111560953666,0.65,0.5817,4.215789473684211e-05
17.0,425.0,0.6153144836425781,0.64,0.6316727716727716,0.6468111111111111,0.64,0.5795,4.15e-05
18.0,450.0,0.6298633813858032,0.63,0.6001769102990033,0.6375362318840581,0.63,0.5784,4.08421052631579e-05
19.0,475.0,0.6229658126831055,0.61,0.5942857142857143,0.6224381024381025,0.61,0.5791,4.018421052631579e-05
20.0,500.0,0.6309589147567749,0.63,0.6063795853269538,0.6356666666666667,0.63,0.5973,3.9526315789473686e-05
21.0,525.0,0.6257141828536987,0.63,0.5981730780288654,0.6590622710622712,0.63,0.592,3.8868421052631584e-05
22.0,550.0,0.6583088040351868,0.62,0.5582267962645321,0.708517316017316,0.62,0.5844,3.8210526315789476e-05
23.0,575.0,0.7135970592498779,0.55,0.47293264874660224,0.6384782608695653,0.55,0.5771,3.7552631578947374e-05
24.0,600.0,0.6119863390922546,0.65,0.6455541885650581,0.6605518207282912,0.65,0.5951,3.6894736842105265e-05
25.0,625.0,0.6020474433898926,0.67,0.6616429498454122,0.6758088235294117,0.67,0.5777,3.6236842105263156e-05
26.0,650.0,0.5822756886482239,0.66,0.6574594594594595,0.6641458704693999,0.66,0.588,3.5578947368421054e-05
27.0,675.0,0.6094399690628052,0.65,0.6393313516349012,0.6476739130434782,0.65,0.5906,3.492105263157895e-05
28.0,700.0,0.6297298669815063,0.61,0.6168547736062555,0.6506065678303841,0.61,0.5779,3.426315789473684e-05
29.0,725.0,0.6074044704437256,0.66,0.6541991127822029,0.6816843971631205,0.66,0.5942,3.360526315789474e-05
30.0,750.0,0.6079298257827759,0.64,0.6221855062609779,0.6563006993006993,0.64,0.5754,3.297368421052632e-05
31.0,775.0,0.6017929315567017,0.65,0.6607967602018234,0.6954136752136751,0.65,0.5929,3.231578947368421e-05
32.0,800.0,0.6031177043914795,0.64,0.6504064171122994,0.6852777777777778,0.64,0.578,3.165789473684211e-05
33.0,825.0,0.6086940169334412,0.63,0.6380312441944909,0.6731065678303841,0.63,0.5838,3.1e-05
34.0,850.0,0.6117249131202698,0.63,0.6380312441944909,0.6731065678303841,0.63,0.5817,3.0342105263157893e-05
35.0,875.0,0.6124027371406555,0.62,0.6296994191567835,0.6620327116212337,0.62,0.5813,2.968421052631579e-05
36.0,900.0,0.616227388381958,0.63,0.6380312441944909,0.6731065678303841,0.63,0.5713,2.9026315789473685e-05
37.0,925.0,0.6174681186676025,0.63,0.6380312441944909,0.6731065678303841,0.63,0.578,2.8368421052631583e-05
38.0,950.0,0.6139400601387024,0.61,0.6065621757216463,0.6295897435897436,0.61,0.588,2.7710526315789474e-05
39.0,975.0,0.6144169569015503,0.61,0.6065621757216463,0.6295897435897436,0.61,0.5805,2.705263157894737e-05
40.0,1000.0,0.6048616766929626,0.64,0.6450781951334751,0.66578029375765,0.64,0.5784,2.6394736842105267e-05
41.0,1025.0,0.5985636711120605,0.64,0.6458413217138707,0.6606016544431179,0.64,0.5821,2.5736842105263158e-05
42.0,1050.0,0.5988596081733704,0.64,0.6458413217138707,0.6606016544431179,0.64,0.5738,2.5078947368421053e-05
43.0,1075.0,0.5991122722625732,0.64,0.6458413217138707,0.6606016544431179,0.64,0.5776,2.4421052631578948e-05
44.0,1100.0,0.5999601483345032,0.64,0.6458413217138707,0.6606016544431179,0.64,0.5821,2.3763157894736842e-05
45.0,1125.0,0.6006698608398438,0.64,0.6458413217138707,0.6606016544431179,0.64,0.5792,2.3105263157894737e-05
46.0,1150.0,0.6011942625045776,0.64,0.6458413217138707,0.6606016544431179,0.64,0.5813,2.2447368421052635e-05
47.0,1175.0,0.6030248403549194,0.62,0.6245295573160334,0.6416904761904761,0.62,0.5767,2.1789473684210526e-05
48.0,1200.0,0.6043593883514404,0.62,0.6221977322783261,0.6351289377289376,0.62,0.5909,2.113157894736842e-05
49.0,1225.0,0.6049279570579529,0.62,0.6221977322783261,0.6351289377289376,0.62,0.6,2.047368421052632e-05
50.0,1250.0,0.6056128144264221,0.62,0.6221977322783261,0.6351289377289376,0.62,0.5817,1.9815789473684213e-05
51.0,1275.0,0.6062676310539246,0.62,0.6221977322783261,0.6351289377289376,0.62,0.5942,1.9157894736842104e-05
52.0,1300.0,0.606663703918457,0.62,0.6221977322783261,0.6351289377289376,0.62,0.5788,1.85e-05
53.0,1325.0,0.6072192192077637,0.62,0.6221977322783261,0.6351289377289376,0.62,0.5821,1.7842105263157897e-05
