epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,0.8085811138153076,0.39,0.25315358690418877,0.24078014184397162,0.39,0.8517,1.2e-05
2.0,50.0,0.8050115704536438,0.4,0.22857142857142854,0.16,0.4,0.8416,2.45e-05
3.0,75.0,0.8050673007965088,0.4,0.22857142857142854,0.16,0.4,0.8369,3.7e-05
4.0,100.0,0.8027141094207764,0.4,0.22857142857142854,0.16,0.4,0.8358,4.9500000000000004e-05
5.0,125.0,0.8002194166183472,0.44,0.30427480916030536,0.29582417582417586,0.44,0.8358,4.9500000000000004e-05
6.0,150.0,0.7780361175537109,0.45,0.39174038093464525,0.3767517186673717,0.45,0.8268,4.8979166666666674e-05
7.0,175.0,0.7452534437179565,0.47,0.4405858981201447,0.44044376857676093,0.47,0.7881,4.845833333333334e-05
8.0,200.0,0.7095762491226196,0.57,0.5472073601188968,0.5454471544715447,0.57,0.7536,4.79375e-05
9.0,225.0,0.7021941542625427,0.55,0.5284042827657378,0.5219818546011546,0.55,0.7244,4.741666666666667e-05
10.0,250.0,0.6916439533233643,0.59,0.5667588932806324,0.5563003663003663,0.59,0.7042,4.689583333333333e-05
11.0,275.0,0.6760788559913635,0.62,0.5955314832846479,0.5814586633808602,0.62,0.6944,4.6375e-05
12.0,300.0,0.6756277680397034,0.6,0.5650376811594203,0.5502277432712215,0.6,0.6712,4.585416666666667e-05
13.0,325.0,0.6685258746147156,0.63,0.5942245416833936,0.5754131054131054,0.63,0.6764,4.5333333333333335e-05
14.0,350.0,0.6716334819793701,0.55,0.5284676616915422,0.5211071428571428,0.55,0.6665,4.4812500000000005e-05
15.0,375.0,0.6551581025123596,0.62,0.6050040102269544,0.6243850827571757,0.62,0.6486,4.429166666666667e-05
16.0,400.0,0.6470903158187866,0.64,0.6325396825396825,0.6425,0.64,0.6506,4.377083333333333e-05
17.0,425.0,0.6496941447257996,0.6,0.5971309523809524,0.6055900621118012,0.6,0.6396,4.325e-05
18.0,450.0,0.6345623135566711,0.65,0.6426960558821024,0.6519393939393939,0.65,0.6388,4.272916666666667e-05
19.0,475.0,0.6339547038078308,0.64,0.635539007434668,0.6389666019955653,0.64,0.6322,4.2208333333333334e-05
20.0,500.0,0.6251213550567627,0.65,0.6457793390580275,0.6513235294117646,0.65,0.6278,4.1687500000000004e-05
21.0,525.0,0.6283258199691772,0.64,0.6376552250190695,0.6468650793650794,0.64,0.6066,4.116666666666667e-05
22.0,550.0,0.6239356994628906,0.67,0.6664550264550264,0.6721526237989651,0.67,0.6094,4.064583333333333e-05
23.0,575.0,0.6169760227203369,0.66,0.6564326076234763,0.6585863787375414,0.66,0.6202,4.0125e-05
24.0,600.0,0.6263782382011414,0.64,0.6324926907512491,0.6342215444130338,0.64,0.6095,3.960416666666667e-05
25.0,625.0,0.6102001070976257,0.67,0.664906629318394,0.6678639846743295,0.67,0.6039,3.908333333333333e-05
26.0,650.0,0.6259045600891113,0.66,0.6574272486772486,0.6583206079886885,0.66,0.5923,3.85625e-05
27.0,675.0,0.6051510572433472,0.68,0.6712337662337662,0.6807234617985125,0.68,0.6066,3.804166666666667e-05
28.0,700.0,0.6220849752426147,0.67,0.6627522294107361,0.6689565217391303,0.67,0.5875,3.7520833333333335e-05
29.0,725.0,0.6112207770347595,0.67,0.6650420168067227,0.6651515151515152,0.67,0.5983,3.7e-05
30.0,750.0,0.6256816983222961,0.64,0.6380275041050902,0.6401215521271623,0.64,0.5806,3.647916666666667e-05
31.0,775.0,0.6184408068656921,0.65,0.6443837535014005,0.6464750957854406,0.65,0.5876,3.595833333333333e-05
32.0,800.0,0.6231242418289185,0.63,0.626959630730715,0.6271069863739226,0.63,0.6019,3.54375e-05
33.0,825.0,0.6326354146003723,0.63,0.628203267116159,0.6288690476190477,0.63,0.578,3.491666666666667e-05
34.0,850.0,0.6256850361824036,0.64,0.6354347826086957,0.6365039558143006,0.64,0.5777,3.4395833333333334e-05
35.0,875.0,0.6230029463768005,0.64,0.6354347826086957,0.6365039558143006,0.64,0.5902,3.3875000000000003e-05
36.0,900.0,0.6220055818557739,0.65,0.6453056948290055,0.6462602436323366,0.65,0.5924,3.3354166666666667e-05
37.0,925.0,0.6186586022377014,0.67,0.6619764421624886,0.6685714285714285,0.67,0.5977,3.283333333333333e-05
38.0,950.0,0.6070896983146667,0.69,0.6812151067323481,0.690165623696287,0.69,0.6078,3.23125e-05
39.0,975.0,0.6104674339294434,0.69,0.6840297937356761,0.688719298245614,0.69,0.5843,3.179166666666667e-05
40.0,1000.0,0.6183769106864929,0.66,0.6568745959922431,0.6583222222222223,0.66,0.5828,3.127083333333333e-05
41.0,1025.0,0.6130374073982239,0.67,0.664906629318394,0.6678639846743295,0.67,0.5902,3.075e-05
42.0,1050.0,0.6130424737930298,0.68,0.6712337662337662,0.6807234617985125,0.68,0.5886,3.022916666666667e-05
43.0,1075.0,0.6089813113212585,0.69,0.679905442871735,0.6890896358543418,0.69,0.5755,2.970833333333333e-05
44.0,1100.0,0.6153327822685242,0.67,0.6622688738687136,0.668437270726339,0.67,0.5931,2.91875e-05
45.0,1125.0,0.611595869064331,0.69,0.6796825396825397,0.6898039215686275,0.69,0.5807,2.8666666666666668e-05
46.0,1150.0,0.6177831888198853,0.69,0.6853315696649029,0.6900905395417589,0.69,0.5814,2.814583333333333e-05
47.0,1175.0,0.6119163036346436,0.7,0.6914838179849938,0.6996031746031746,0.7,0.5893,2.7625e-05
48.0,1200.0,0.6141592860221863,0.65,0.6480920177383592,0.6475310559006211,0.65,0.5803,2.710416666666667e-05
49.0,1225.0,0.6099137663841248,0.67,0.6640878552971575,0.6651708074534162,0.67,0.5814,2.6583333333333333e-05
50.0,1250.0,0.6056121587753296,0.68,0.6743776301218162,0.6808125699055235,0.68,0.5851,2.60625e-05
51.0,1275.0,0.6091512441635132,0.7,0.6950245793155606,0.7028499278499278,0.7,0.5908,2.554166666666667e-05
52.0,1300.0,0.6068035364151001,0.71,0.7004725820299376,0.707766439909297,0.71,0.5947,2.5020833333333333e-05
53.0,1325.0,0.6051248908042908,0.7,0.6943220682017796,0.7004633896569381,0.7,0.5992,2.45e-05
54.0,1350.0,0.6045397520065308,0.67,0.6651418385536033,0.6687975686342292,0.67,0.5893,2.3979166666666666e-05
55.0,1375.0,0.6069300770759583,0.67,0.662543513957307,0.6706221446759189,0.67,0.5881,2.3458333333333335e-05
56.0,1400.0,0.6084705591201782,0.69,0.685917239623122,0.6908443522599602,0.69,0.6077,2.2937500000000002e-05
57.0,1425.0,0.6086277961730957,0.68,0.6712337662337662,0.6807234617985125,0.68,0.5895,2.2416666666666665e-05
58.0,1450.0,0.6076352596282959,0.7,0.6914838179849938,0.6996031746031746,0.7,0.5884,2.1895833333333335e-05
59.0,1475.0,0.6079493165016174,0.68,0.6712337662337662,0.6807234617985125,0.68,0.5797,2.1395833333333333e-05
60.0,1500.0,0.60321444272995,0.7,0.6868509984639017,0.7002992045874953,0.7,0.5831,2.0875e-05
61.0,1525.0,0.6038001775741577,0.69,0.6866559571619812,0.6893887043189367,0.69,0.5856,2.035416666666667e-05
62.0,1550.0,0.6097858548164368,0.69,0.6854295051353874,0.6892528735632183,0.69,0.5934,1.9833333333333335e-05
63.0,1575.0,0.6094306111335754,0.69,0.6796825396825397,0.6898039215686275,0.69,0.5906,1.93125e-05
64.0,1600.0,0.6094987392425537,0.69,0.6796825396825397,0.6898039215686275,0.69,0.5987,1.8791666666666668e-05
65.0,1625.0,0.6130280494689941,0.66,0.6574120082815736,0.6584848484848485,0.66,0.5902,1.8270833333333335e-05
66.0,1650.0,0.6166598200798035,0.65,0.6485281879511251,0.6487337662337663,0.65,0.5875,1.775e-05
67.0,1675.0,0.6131898760795593,0.68,0.6698424678047319,0.6787233354880413,0.68,0.5867,1.7229166666666668e-05
68.0,1700.0,0.6116491556167603,0.69,0.6796599626788306,0.6912368024132731,0.69,0.5878,1.6708333333333334e-05
69.0,1725.0,0.6104976534843445,0.69,0.6826952582301419,0.6907936507936507,0.69,0.5764,1.61875e-05
70.0,1750.0,0.6078651547431946,0.69,0.6826952582301419,0.6907936507936507,0.69,0.5762,1.5666666666666667e-05
71.0,1775.0,0.6065518856048584,0.7,0.6885379837553751,0.7011269984917042,0.7,0.5893,1.5145833333333333e-05
72.0,1800.0,0.6084365844726562,0.67,0.664906629318394,0.6678639846743295,0.67,0.5946,1.4625e-05
73.0,1825.0,0.6055547595024109,0.68,0.6739897311990336,0.6789286935479629,0.68,0.5839,1.4104166666666668e-05
74.0,1850.0,0.6037017703056335,0.71,0.700774818401937,0.7092136437908496,0.71,0.5765,1.3583333333333334e-05
75.0,1875.0,0.6044183373451233,0.68,0.6725005537098561,0.6801413956887101,0.68,0.5901,1.3062499999999999e-05
76.0,1900.0,0.6036331057548523,0.71,0.7002733028270545,0.7088119658119658,0.71,0.578,1.2541666666666669e-05
77.0,1925.0,0.6039824485778809,0.69,0.6826952582301419,0.6907936507936507,0.69,0.5881,1.2020833333333334e-05
78.0,1950.0,0.6042575240135193,0.69,0.6826952582301419,0.6907936507936507,0.69,0.5815,1.1500000000000002e-05
79.0,1975.0,0.6056451201438904,0.68,0.6709166788267912,0.6809263705482193,0.68,0.5789,1.0979166666666666e-05
80.0,2000.0,0.6021166443824768,0.69,0.6812151067323481,0.690165623696287,0.69,0.57,1.0458333333333335e-05
81.0,2025.0,0.6038714647293091,0.69,0.6796825396825397,0.6898039215686275,0.69,0.5812,9.937500000000001e-06
82.0,2050.0,0.6057643890380859,0.69,0.6796825396825397,0.6898039215686275,0.69,0.5886,9.416666666666667e-06
83.0,2075.0,0.6039611101150513,0.68,0.6711417870518994,0.6797358943577432,0.68,0.5808,8.895833333333334e-06
84.0,2100.0,0.6053507328033447,0.69,0.6829575444635685,0.6916774743724129,0.69,0.5874,8.375e-06
85.0,2125.0,0.606061577796936,0.69,0.6829575444635685,0.6916774743724129,0.69,0.5744,7.854166666666667e-06
86.0,2150.0,0.6063821911811829,0.68,0.6709166788267912,0.6809263705482193,0.68,0.5868,7.333333333333334e-06
87.0,2175.0,0.6068532466888428,0.68,0.6709166788267912,0.6809263705482193,0.68,0.5985,6.8125e-06
88.0,2200.0,0.605143129825592,0.69,0.6796825396825397,0.6898039215686275,0.69,0.5779,6.291666666666667e-06
89.0,2225.0,0.6052085161209106,0.69,0.6796825396825397,0.6898039215686275,0.69,0.5865,5.770833333333333e-06
90.0,2250.0,0.604872465133667,0.71,0.7026298303899283,0.7095410628019323,0.71,0.5767,5.25e-06
91.0,2275.0,0.6046995520591736,0.7,0.693891376868985,0.6996031746031746,0.7,0.5819,4.729166666666667e-06
92.0,2300.0,0.604299008846283,0.69,0.6796825396825397,0.6898039215686275,0.69,0.5767,4.208333333333333e-06
93.0,2325.0,0.6049287915229797,0.69,0.6823189413696512,0.68971175567001,0.69,0.581,3.6875e-06
94.0,2350.0,0.6042975783348083,0.69,0.6823189413696512,0.68971175567001,0.69,0.584,3.166666666666667e-06
95.0,2375.0,0.6042218804359436,0.7,0.6927350402871653,0.7001471427406863,0.7,0.5916,2.6458333333333336e-06
96.0,2400.0,0.6051895618438721,0.69,0.6808766233766234,0.6900338066260987,0.69,0.5757,2.1250000000000004e-06
97.0,2425.0,0.6053057312965393,0.69,0.6808766233766234,0.6900338066260987,0.69,0.5964,1.6041666666666666e-06
98.0,2450.0,0.6053619980812073,0.69,0.6808766233766234,0.6900338066260987,0.69,0.5835,1.0833333333333335e-06
99.0,2475.0,0.6052268147468567,0.69,0.6808766233766234,0.6900338066260987,0.69,0.5793,5.625e-07
100.0,2500.0,0.6052565574645996,0.69,0.6808766233766234,0.6900338066260987,0.69,0.5836,4.166666666666667e-08
