epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,0.8032275438308716,0.4,0.24566826076013087,0.2474914089347079,0.4,0.8449,1.2e-05
2.0,50.0,0.8026859760284424,0.4,0.22857142857142854,0.16,0.4,0.842,2.45e-05
3.0,75.0,0.8032299876213074,0.4,0.22857142857142854,0.16,0.4,0.8392,3.7e-05
4.0,100.0,0.805095911026001,0.4,0.22857142857142854,0.16,0.4,0.8338,4.9500000000000004e-05
5.0,125.0,0.7964237928390503,0.4,0.22857142857142854,0.16,0.4,0.8371,4.9500000000000004e-05
6.0,150.0,0.7805898785591125,0.4,0.32398145465082584,0.34693333333333337,0.4,0.8271,4.8979166666666674e-05
7.0,175.0,0.7346674203872681,0.47,0.4485095625767268,0.4432102834541859,0.47,0.805,4.845833333333334e-05
8.0,200.0,0.6909130811691284,0.59,0.566733762191326,0.5503809523809524,0.59,0.7798,4.79375e-05
9.0,225.0,0.6640324592590332,0.63,0.6046160970639991,0.5982683982683983,0.63,0.7475,4.741666666666667e-05
10.0,250.0,0.6543352007865906,0.69,0.6601331853496116,0.6355333333333333,0.69,0.733,4.689583333333333e-05
11.0,275.0,0.6278138160705566,0.7,0.6704761904761906,0.6442424242424242,0.7,0.7129,4.6375e-05
12.0,300.0,0.6175904273986816,0.66,0.6340361070761569,0.6157509157509158,0.66,0.6912,4.585416666666667e-05
13.0,325.0,0.6112363338470459,0.66,0.6340361070761569,0.6157509157509158,0.66,0.685,4.5333333333333335e-05
14.0,350.0,0.6063519716262817,0.69,0.6634584669559203,0.6484920634920636,0.69,0.6715,4.4812500000000005e-05
15.0,375.0,0.6037541031837463,0.69,0.6623481781376518,0.6407470288624788,0.69,0.6644,4.429166666666667e-05
16.0,400.0,0.6022072434425354,0.72,0.6888993906230568,0.6621625187406296,0.72,0.6471,4.377083333333333e-05
17.0,425.0,0.5960785150527954,0.71,0.6792538720538721,0.6547619047619048,0.71,0.646,4.325e-05
18.0,450.0,0.5799040198326111,0.73,0.7006698564593301,0.6754393770856507,0.73,0.6449,4.272916666666667e-05
19.0,475.0,0.5699613094329834,0.74,0.7291631982475356,0.7562870890136327,0.74,0.6403,4.2208333333333334e-05
20.0,500.0,0.5648282766342163,0.76,0.7476654955541098,0.7762982663514577,0.76,0.6255,4.1687500000000004e-05
21.0,525.0,0.5681505799293518,0.73,0.7199690083154441,0.7495356256646579,0.73,0.6322,4.116666666666667e-05
22.0,550.0,0.5612826943397522,0.75,0.7391963939526905,0.7474114331723025,0.75,0.6199,4.064583333333333e-05
