epoch,step,eval_loss,eval_accuracy,eval_f1_weighted,eval_precision_weighted,eval_recall_weighted,train_loss,learning_rate
1.0,25.0,0.8045580983161926,0.39,0.2408627450980392,0.22333333333333333,0.39,0.8479,1.2e-05
2.0,50.0,0.8001261949539185,0.4,0.22857142857142854,0.16,0.4,0.8414,2.45e-05
3.0,75.0,0.8020484447479248,0.4,0.22857142857142854,0.16,0.4,0.8331,3.7e-05
4.0,100.0,0.7980602979660034,0.4,0.22857142857142854,0.16,0.4,0.8368,4.9500000000000004e-05
5.0,125.0,0.7950282096862793,0.4,0.22857142857142854,0.16,0.4,0.8348,4.9520833333333335e-05
6.0,150.0,0.7857869863510132,0.41,0.2504554865424431,0.293265306122449,0.41,0.8298,4.9e-05
7.0,175.0,0.7531269788742065,0.46,0.4383256981913196,0.4245084485407066,0.46,0.8116,4.847916666666667e-05
8.0,200.0,0.7064979672431946,0.53,0.49493230955748646,0.49648521026372067,0.53,0.7799,4.795833333333333e-05
9.0,225.0,0.6851292252540588,0.57,0.5394185890257559,0.5256926406926407,0.57,0.7451,4.74375e-05
10.0,250.0,0.6601119041442871,0.59,0.5655566502463054,0.5460795454545455,0.59,0.7308,4.691666666666667e-05
11.0,275.0,0.6793762445449829,0.56,0.5250140056022409,0.5334714076246334,0.56,0.7089,4.6395833333333334e-05
12.0,300.0,0.68145751953125,0.58,0.5477714285714286,0.5558333333333333,0.58,0.7012,4.5875000000000004e-05
13.0,325.0,0.6797659397125244,0.56,0.5266110117272907,0.5419156346749225,0.56,0.6903,4.535416666666667e-05
14.0,350.0,0.6833837628364563,0.54,0.5077617608308145,0.512,0.54,0.668,4.483333333333333e-05
15.0,375.0,0.6721132397651672,0.56,0.5435749799518845,0.5662953692115145,0.56,0.6559,4.43125e-05
16.0,400.0,0.6288005113601685,0.63,0.6201395577395578,0.643921568627451,0.63,0.664,4.379166666666667e-05
17.0,425.0,0.6253660321235657,0.64,0.6248705728436594,0.6683178571428572,0.64,0.6434,4.327083333333333e-05
18.0,450.0,0.6164103746414185,0.66,0.6584227873751171,0.6689118724412841,0.66,0.6306,4.275e-05
19.0,475.0,0.6178514361381531,0.67,0.6601893450084529,0.6992424242424242,0.67,0.6142,4.222916666666667e-05
20.0,500.0,0.6408329010009766,0.64,0.6236545900411448,0.6713111679454391,0.64,0.6179,4.1708333333333335e-05
21.0,525.0,0.6193028092384338,0.65,0.6353444109884391,0.6841599757612482,0.65,0.6018,4.11875e-05
22.0,550.0,0.6167976260185242,0.64,0.6356077964588603,0.6437142857142857,0.64,0.6249,4.066666666666667e-05
23.0,575.0,0.6326560378074646,0.63,0.6108377320111874,0.6666666666666667,0.63,0.6001,4.014583333333333e-05
