metric_type,epoch,fold_number,fold_specific_value,avg_train_loss,avg_eval_loss,avg_eval_accuracy,avg_eval_f1_weighted,std_eval_f1_weighted,avg_eval_precision_weighted,avg_eval_recall_weighted
averaged_per_epoch,58.0,,,0.583,0.5949206948280334,0.686,0.6784417732896648,0.05897024652819888,0.6984728207324908,0.686
averaged_per_epoch,59.0,,,0.58738,0.5934020280838013,0.678,0.66929921158139,0.052783527341212035,0.6853697601142172,0.678
averaged_per_epoch,60.0,,,0.5863400000000001,0.5964894533157349,0.6799999999999999,0.6707933103053826,0.04340346628866561,0.6858168742980145,0.6799999999999999
averaged_per_epoch,61.0,,,0.5833999999999999,0.5927492260932923,0.692,0.6848133561503605,0.06063400032052593,0.7030305235710732,0.692
averaged_per_epoch,62.0,,,0.5871000000000001,0.5968611240386963,0.6759999999999999,0.6677136482470009,0.05023211501830491,0.68468242195719,0.6759999999999999
averaged_per_epoch,63.0,,,0.5817,0.5939557075500488,0.692,0.6826827530195114,0.042219980941996915,0.7037911969135481,0.692
averaged_per_epoch,64.0,,,0.5858800000000001,0.5957363963127136,0.688,0.6790997084776289,0.05151899116434279,0.6997424392345644,0.688
averaged_per_epoch,65.0,,,0.58464,0.5976559519767761,0.678,0.6712204024652542,0.04982532302962532,0.6881640418591679,0.678
averaged_per_epoch,66.0,,,0.58746,0.5971683502197266,0.6759999999999999,0.6695914050614842,0.04989138045853008,0.6876444458861111,0.6759999999999999
averaged_per_epoch,67.0,,,0.58246,0.5996504068374634,0.682,0.6725199698280824,0.04879278585667605,0.6971764668402282,0.682
averaged_per_epoch,68.0,,,0.58836,0.5999895215034485,0.686,0.6773749384871774,0.050049712872455,0.6954727070464009,0.686
averaged_per_epoch,69.0,,,0.5767599999999999,0.5977518320083618,0.686,0.6775895087345696,0.0423088314401305,0.6957389576779328,0.686
averaged_per_epoch,70.0,,,0.57518,0.5947988986968994,0.6799999999999999,0.6724667742002206,0.04035706864315044,0.6900999203241158,0.6799999999999999
averaged_per_epoch,71.0,,,0.5845800000000001,0.5954808712005615,0.688,0.6788207193879999,0.04204997606476146,0.7010934632874128,0.688
averaged_per_epoch,72.0,,,0.58622,0.595202898979187,0.6839999999999999,0.6765964434663468,0.04620517487879138,0.6946691433910684,0.6839999999999999
averaged_per_epoch,73.0,,,0.5844400000000001,0.5931797742843627,0.6880000000000001,0.6804350624081131,0.04476890252002906,0.6974896443737466,0.6880000000000001
averaged_per_epoch,74.0,,,0.58356,0.5968648076057435,0.6900000000000001,0.681288775093807,0.038322270133177745,0.699028414885619,0.6900000000000001
averaged_per_epoch,75.0,,,0.58308,0.5942487835884094,0.68,0.6717802588647543,0.05006262073484696,0.6889931446813581,0.68
averaged_per_epoch,76.0,,,0.58338,0.5930001020431519,0.6900000000000001,0.6812069164813002,0.05319852974434141,0.6998020326062251,0.6900000000000001
averaged_per_epoch,77.0,,,0.57748,0.5963286519050598,0.6839999999999999,0.6733737914127065,0.054354743734210724,0.6929497568669235,0.6839999999999999
averaged_per_epoch,78.0,,,0.58124,0.596982228755951,0.6839999999999999,0.6757169290167762,0.040539982758119916,0.6956189963732529,0.6839999999999999
averaged_per_epoch,79.0,,,0.58568,0.594872236251831,0.68,0.6716415884006859,0.044234517511348076,0.6920122971311138,0.68
averaged_per_epoch,80.0,,,0.57732,0.5939442873001098,0.686,0.6773714996495428,0.04334945473860113,0.6955010779156721,0.686
averaged_per_epoch,81.0,,,0.5809,0.5940164208412171,0.692,0.6831439050760839,0.045317280177926515,0.7055680981093696,0.692
averaged_per_epoch,82.0,,,0.58458,0.5952762842178345,0.6900000000000001,0.6809975265928696,0.04728566579311921,0.7053404310917502,0.6900000000000001
averaged_per_epoch,83.0,,,0.57908,0.5950369596481323,0.686,0.6769220157008131,0.046480183674285025,0.698949710049084,0.686
averaged_per_epoch,84.0,,,0.5811200000000001,0.5942465543746949,0.692,0.6830466958543087,0.050841012435827955,0.7036490276789087,0.692
averaged_per_epoch,85.0,,,0.57836,0.5961864471435547,0.686,0.676083427925348,0.04871028492121245,0.6957237296844174,0.686
averaged_per_epoch,86.0,,,0.5817,0.5947293043136597,0.6900000000000001,0.6801167536479629,0.045125778512830034,0.700907572686799,0.6900000000000001
averaged_per_epoch,87.0,,,0.58266,0.5932914733886718,0.692,0.6837826802830862,0.04145809844940157,0.7029252425903504,0.692
averaged_per_epoch,88.0,,,0.57542,0.5924251914024353,0.692,0.6837262607296969,0.04218342904995104,0.7016508628149799,0.692
averaged_per_epoch,89.0,,,0.58484,0.5919078707695007,0.692,0.6829269403461266,0.04446357460889112,0.701781918365324,0.692
averaged_per_epoch,90.0,,,0.57994,0.5926934838294983,0.6940000000000001,0.6864634684071911,0.04467004643505938,0.7033687812778238,0.6940000000000001
averaged_per_epoch,91.0,,,0.58206,0.5926546454429626,0.692,0.6839432340420206,0.044228594701329144,0.7012638736422442,0.692
averaged_per_epoch,92.0,,,0.58294,0.5927602291107178,0.686,0.678066795020667,0.042988253675298266,0.6956992042271454,0.686
averaged_per_epoch,93.0,,,0.5816399999999999,0.5936696290969848,0.6839999999999999,0.6768761828301322,0.04349136681686799,0.6936951186046266,0.6839999999999999
averaged_per_epoch,94.0,,,0.58472,0.5929242372512817,0.6839999999999999,0.6770842166567708,0.04324352453429049,0.6936299012133222,0.6839999999999999
averaged_per_epoch,95.0,,,0.5838,0.5935953497886658,0.688,0.6811329431980979,0.03709958722498245,0.6974092276559059,0.688
averaged_per_epoch,96.0,,,0.57936,0.594182813167572,0.688,0.6803422062760782,0.03954358187524061,0.6974432764767349,0.688
averaged_per_epoch,97.0,,,0.57802,0.5945773720741272,0.6900000000000001,0.6820898969802669,0.04331935819267028,0.6994308541164864,0.6900000000000001
averaged_per_epoch,98.0,,,0.588,0.5941468477249146,0.6900000000000001,0.6827158882693078,0.04295969532518035,0.6995313895354307,0.6900000000000001
averaged_per_epoch,99.0,,,0.5816600000000001,0.5938828587532043,0.6900000000000001,0.6827158882693078,0.04295969532518035,0.6995313895354307,0.6900000000000001
averaged_per_epoch,100.0,,,0.58216,0.5938843965530396,0.692,0.6845328171082591,0.042094284639965784,0.7015149269503967,0.692
epoch_for_best_average_f1,90.0,overall,,,,,0.6864634684071911,,,
best_f1_per_fold,48.0,1,0.6677765567765568,,,,,,,
best_f1_per_fold,90.0,2,0.7026298303899283,,,,,,,
best_f1_per_fold,50.0,3,0.6854208760788144,,,,,,,
best_f1_per_fold,61.0,4,0.7882044719541028,,,,,,,
best_f1_per_fold,24.0,5,0.695279075485616,,,,,,,
average_of_best_f1s_from_folds,54.6,average_of_bests,,,,,0.7078621621370036,,,
