weight_0,weighted_f1
0.0,0.768310263237401
0.02,0.768310263237401
0.04,0.7711878165976571
0.06,0.7711878165976571
0.08,0.7711878165976571
0.1,0.7711878165976571
0.12,0.7711878165976571
0.14,0.7711878165976571
0.16,0.7711878165976571
0.18,0.7711878165976571
0.2,0.7711878165976571
0.22,0.7711878165976571
0.24,0.7711878165976571
0.26,0.7711878165976571
0.28,0.7711878165976571
0.3,0.7711878165976571
0.32,0.7711878165976571
0.34,0.7711878165976571
0.36,0.7711878165976571
0.38,0.7711878165976571
0.4,0.7711878165976571
0.42,0.7711878165976571
0.44,0.7711878165976571
0.46,0.7711878165976571
0.48,0.7711878165976571
0.5,0.7711878165976571
0.52,0.7711878165976571
0.54,0.7711878165976571
0.56,0.7711878165976571
0.58,0.7711878165976571
0.6,0.7711878165976571
0.62,0.7711878165976571
0.64,0.7711878165976571
0.66,0.7711878165976571
0.68,0.7711878165976571
0.7000000000000001,0.7711878165976571
0.72,0.7711878165976571
0.74,0.7711878165976571
0.76,0.7711308776571789
0.78,0.7691500807486006
0.8,0.7691500807486006
0.8200000000000001,0.7691500807486006
0.84,0.7691500807486006
0.86,0.7691500807486006
0.88,0.7691500807486006
0.9,0.7691500807486006
0.92,0.7691500807486006
0.94,0.7691500807486006
0.96,0.7691500807486006
0.98,0.7691500807486006
1.0,0.7691500807486006
1.02,0.7691500807486006
1.04,0.7691500807486006
1.06,0.7691500807486006
1.08,0.7691500807486006
1.1,0.7691500807486006
1.12,0.7691500807486006
1.14,0.7691500807486006
1.16,0.7691500807486006
1.18,0.7691500807486006
1.2,0.7691500807486006
1.22,0.7691500807486006
1.24,0.7691500807486006
1.26,0.7691500807486006
1.28,0.7691500807486006
1.3,0.7691500807486006
1.32,0.7691500807486006
1.34,0.7691500807486006
1.36,0.7691500807486006
1.38,0.7691500807486006
1.4,0.7691500807486006
1.42,0.7691500807486006
1.44,0.7691500807486006
1.46,0.7691500807486006
1.48,0.7786117312413099
1.5,0.7786117312413099
1.52,0.7735983362689429
1.54,0.7789087776328364
1.56,0.7789087776328364
1.58,0.7789087776328364
1.6,0.7789087776328364
1.62,0.7789087776328364
1.64,0.7789087776328364
1.66,0.7789087776328364
1.68,0.7789087776328364
1.7,0.7789087776328364
1.72,0.7789087776328364
1.74,0.7789087776328364
1.76,0.7789087776328364
1.78,0.7789087776328364
1.8,0.7789087776328364
1.82,0.7789087776328364
1.84,0.7789087776328364
1.86,0.7789087776328364
1.88,0.7789087776328364
1.9,0.7789087776328364
1.92,0.7789087776328364
1.94,0.7789087776328364
1.96,0.7789087776328364
1.98,0.7789087776328364
2.0,0.7789087776328364
2.02,0.7789087776328364
2.04,0.7789087776328364
2.06,0.7789087776328364
2.08,0.7789087776328364
2.1,0.7789087776328364
2.12,0.7789087776328364
2.14,0.7789087776328364
2.16,0.7789087776328364
2.18,0.7789087776328364
2.2,0.7789087776328364
2.22,0.7789087776328364
2.24,0.7793189178584633
2.26,0.7793189178584633
2.28,0.7812401240105457
2.3000000000000003,0.7812401240105457
2.32,0.7812401240105457
2.34,0.7812401240105457
2.36,0.7812401240105457
2.38,0.7812401240105457
2.4,0.7812401240105457
2.42,0.7812401240105457
2.44,0.7812401240105457
2.46,0.7812401240105457
2.48,0.7812401240105457
2.5,0.7812401240105457
2.52,0.7812401240105457
2.54,0.7812401240105457
2.56,0.7812401240105457
2.58,0.7812401240105457
2.6,0.7812401240105457
2.62,0.7812401240105457
2.64,0.7812401240105457
2.66,0.7812401240105457
2.68,0.7812401240105457
2.7,0.7812401240105457
2.72,0.7812401240105457
2.74,0.7812401240105457
2.76,0.7812401240105457
2.78,0.7812401240105457
2.8000000000000003,0.7812401240105457
2.82,0.7812401240105457
2.84,0.7812401240105457
2.86,0.7812401240105457
2.88,0.7812401240105457
2.9,0.7812401240105457
2.92,0.7812401240105457
2.94,0.7812401240105457
2.96,0.7812401240105457
2.98,0.7812401240105457
3.0,0.7812401240105457
3.02,0.7247289502332549
3.04,0.7247289502332549
3.06,0.7247289502332549
3.08,0.7247289502332549
3.1,0.7247289502332549
3.12,0.7247289502332549
3.14,0.7247289502332549
3.16,0.7247289502332549
3.18,0.7247289502332549
3.2,0.7247289502332549
3.22,0.7247289502332549
3.24,0.7247289502332549
3.26,0.7247289502332549
3.28,0.7247289502332549
3.3000000000000003,0.7247289502332549
3.3200000000000003,0.7247289502332549
3.34,0.7247289502332549
3.36,0.7247289502332549
3.38,0.7247289502332549
3.4,0.7247289502332549
3.42,0.7247289502332549
3.44,0.7247289502332549
3.46,0.7247289502332549
3.48,0.7247289502332549
3.5,0.7247289502332549
3.52,0.7247289502332549
3.54,0.7247289502332549
3.56,0.7247289502332549
3.58,0.7247289502332549
3.6,0.7247289502332549
3.62,0.7247289502332549
3.64,0.7247289502332549
3.66,0.7247289502332549
3.68,0.7247289502332549
3.7,0.7247289502332549
3.72,0.7247289502332549
3.74,0.7247289502332549
3.76,0.7247289502332549
3.78,0.7247289502332549
3.8,0.7247289502332549
3.82,0.7247289502332549
3.84,0.7247289502332549
3.86,0.7247289502332549
3.88,0.7247289502332549
3.9,0.7247289502332549
3.92,0.7247289502332549
3.94,0.7247289502332549
3.96,0.7247289502332549
3.98,0.7247289502332549
4.0,0.7247289502332549
4.0200000000000005,0.7247289502332549
4.04,0.7247289502332549
4.0600000000000005,0.7247289502332549
4.08,0.7247289502332549
4.1,0.7247289502332549
4.12,0.7247289502332549
4.14,0.7247289502332549
4.16,0.7247289502332549
4.18,0.7247289502332549
4.2,0.7247289502332549
4.22,0.7247289502332549
4.24,0.7247289502332549
4.26,0.7247289502332549
4.28,0.7247289502332549
4.3,0.7247289502332549
4.32,0.7247289502332549
4.34,0.7247289502332549
4.36,0.7247289502332549
4.38,0.7247289502332549
4.4,0.7247289502332549
4.42,0.7247289502332549
4.44,0.7247289502332549
4.46,0.7247289502332549
4.48,0.7247289502332549
4.5,0.7247289502332549
4.5200000000000005,0.7247289502332549
4.54,0.7247289502332549
4.5600000000000005,0.7247289502332549
4.58,0.7247289502332549
4.6000000000000005,0.7247289502332549
4.62,0.7247289502332549
4.64,0.7247289502332549
4.66,0.7247289502332549
4.68,0.7247289502332549
4.7,0.7247289502332549
4.72,0.7247289502332549
4.74,0.7247289502332549
4.76,0.7247289502332549
4.78,0.7247289502332549
4.8,0.7247289502332549
4.82,0.7247289502332549
4.84,0.7247289502332549
4.86,0.7247289502332549
4.88,0.7247289502332549
4.9,0.7247289502332549
4.92,0.7247289502332549
4.94,0.7247289502332549
4.96,0.7247289502332549
4.98,0.7247289502332549
